T_Local,Ws_crop,Ta_crop,P_mean_crop,Rh_crop,e_crop,Hs_crop,Le_crop,Ustar_crop,Fco2_crop,CO2_crop,DR_crop,UR_crop,DLR_crop,ULR_crop,Rn_crop,Rns_crop,Rnl_crop,Alb_crop,Wd_crop
6/5/13 21:00,3.365757,25.72368,100.881439,75.20193,2.486349,-31.595342,27.749803,0.271935,0.145506,692.622498,-2.456722,0.779103,405.0451,445.1361,-43.32674,-3.235825,-40.091,,137.3471
6/5/13 21:30,3.608427,25.43546,100.876442,76.52756,2.487247,-34.800028,36.530042,0.309825,0.080811,685.309448,-2.329132,0.784212,404.0914,443.5685,-42.59039,-3.113344,-39.4771,,142.8484
6/5/13 22:00,3.621838,25.08496,100.881599,78.63971,2.503178,-31.979386,28.396355,0.292209,0.077703,683.175476,-2.322056,0.655766,404.3587,441.9983,-40.61736,-2.977822,-37.6396,,136.602
6/5/13 22:30,3.534113,24.68872,100.887131,81.11491,2.521652,-21.574215,13.462412,0.276394,0.089412,684.458923,-2.302919,0.64393,403.0974,440.3592,-40.20859,-2.946849,-37.2618,,132.3615
6/5/13 23:00,3.214806,24.29329,100.895279,82.89627,2.516715,-24.005758,-1.647242,0.267484,0.141576,684.784302,-2.235746,0.6909,402.9489,438.5742,-38.55199,-2.926646,-35.6253,,127.3911
6/5/13 23:30,2.711104,23.95555,100.947762,84.24583,2.506383,-14.897282,-1.813891,0.203269,0.084284,685.515686,-2.128465,0.712688,403.7555,437.0098,-36.09544,-2.841152,-33.2543,,127.9648
6/6/13 0:00,2.869391,23.7092,100.9133,85.30759,2.500635,-20.867617,2.215068,0.217502,0.112116,687.715881,-2.142308,0.828587,400.1822,435.8542,-38.64295,-2.970895,-35.672,,135.1625
6/6/13 0:30,2.660691,23.4715,100.898766,86.3008,2.493758,-19.285383,0.00201,0.19545,0.119911,692.167725,-2.127067,0.908454,398.9655,434.6719,-38.74197,-3.03552,-35.7064,,131.2794
6/6/13 1:00,2.940317,23.25812,100.880249,87.29844,2.490297,-18.723687,-1.291523,0.217388,0.097469,695.106384,-2.018131,0.904925,398.3257,433.6771,-38.27444,-2.923056,-35.3514,,133.0519
6/6/13 1:30,2.999437,23.1492,100.874748,87.83047,2.48902,-19.93426,-0.510511,0.240512,0.102858,694.788513,-2.080327,0.927994,395.9428,433.0549,-40.12038,-3.008321,-37.1121,,138.8049
6/6/13 2:00,2.381723,22.98467,100.874481,88.52736,2.483932,-16.175942,-7.782765,0.18359,0.107503,697.498901,-2.268076,0.977576,394.3484,431.9287,-40.82592,-3.245652,-37.5803,,128.8803
6/6/13 2:30,2.309086,22.96717,100.851433,88.38026,2.477174,-13.304501,-8.452331,0.161511,0.078724,699.520081,-2.111097,1.211255,394.2728,431.553,-40.60251,-3.322352,-37.2802,,131.6428
6/6/13 3:00,1.4404,22.7195,100.857903,89.36456,2.467466,-7.466036,-7.398527,0.073368,0.091056,706.420532,-2.149928,1.175092,395.8047,430.2087,-37.7291,-3.32502,-34.404,,121.1453
6/6/13 3:30,1.324325,22.41951,100.844467,90.6483,2.457715,-3.953472,-6.05914,0.045873,0.065107,713.499878,-2.063909,1.31178,394.6635,428.8763,-37.5885,-3.375689,-34.2128,,124.4644
6/6/13 4:00,1.477942,22.39793,100.840637,91.17075,2.468637,-5.30887,-2.910936,0.054641,0.031687,713.684814,-1.812649,1.500272,395.6323,428.7126,-36.39322,-3.312921,-33.0803,,111.8265
6/6/13 4:30,1.068673,22.13999,100.842323,92.11533,2.455381,-4.909968,-4.100417,0.049133,0.061242,723.056396,-2.202531,1.148833,393.2841,427.223,-37.29022,-3.351364,-33.9389,,114.3607
6/6/13 5:00,0.914607,21.89753,100.851295,93.20404,2.447958,-3.550987,-2.887121,0.050756,0.075486,731.959045,-1.600395,1.224301,392.5589,425.5833,-35.84907,-2.824696,-33.0244,,123.4991
6/6/13 5:30,0.878674,21.46741,100.864212,94.62538,2.420733,-4.049066,-7.054068,0.1059,0.27385,757.797424,13.99416,2.591574,392.9574,424.8736,-20.51361,11.402586,-31.9162,,152.7574
6/6/13 6:00,1.023047,21.9035,100.86657,94.7445,2.489582,5.021497,9.460583,0.058692,-0.097276,731.96405,54.54793,7.395358,399.4904,428.8061,17.83685,47.152572,-29.3157,0.135522,115.3228
6/6/13 6:30,1.865849,22.76791,100.874435,91.48276,2.533514,-3.209304,12.417586,0.146441,0.073862,711.582825,74.5666,8.534551,401.6405,433.2848,34.3878,66.032049,-31.6443,0.115732,128.0633
6/6/13 7:00,2.314651,23.38462,100.877075,88.56291,2.545827,-1.168731,26.716255,0.167962,0.068301,702.108643,111.6067,11.23494,399.1735,436.8111,62.7342,100.37176,-37.6376,0.100624,139.0236
6/6/13 7:30,2.875475,23.87965,100.875809,86.19227,2.552831,16.866167,51.351957,0.244508,0.050694,699.158447,215.2858,22.45781,400.3291,441.4719,151.6851,192.82799,-41.1428,0.102658,142.3391
6/6/13 8:00,3.557782,24.72671,100.880051,82.59001,2.573557,60.602578,78.192399,0.308549,0.076106,697.13324,380.5862,36.42297,408.7245,450.1796,302.7081,344.16323,-41.4551,0.095492,124.206
6/6/13 8:30,3.860983,25.40037,100.872231,79.65632,2.583566,74.412083,88.056463,0.324266,0.077522,693.620117,410.113,35.87032,413.5739,455.7802,332.0365,374.24268,-42.2063,0.087436,127.2378
6/6/13 9:00,3.635564,25.92205,100.870644,77.59907,2.595998,87.170316,107.193712,0.319192,0.038475,691.289063,426.5271,35.97396,418.0089,460.0072,348.5549,390.55314,-41.9983,0.084348,131.8552
6/6/13 9:30,3.23322,26.41446,100.802948,75.86301,2.612836,72.114972,102.308592,0.28027,0.02235,689.065979,420.9823,35.09501,423.2249,464.0763,345.0359,385.88729,-40.8514,0.083363,137.8021
6/6/13 10:00,3.230929,26.8542,100.806442,73.8334,2.609678,80.4143,102.928728,0.244451,0.032863,684.937256,449.0664,36.92427,425.1664,467.3989,369.9096,412.14213,-42.2325,0.082229,135.2074
6/6/13 10:30,3.408809,27.4146,100.786026,71.90125,2.626297,93.236317,121.478571,0.260233,0.050683,682.693481,461.8036,38.17934,428.1863,470.8578,380.9528,423.62426,-42.6715,0.082608,132.7537
6/6/13 11:00,3.415261,27.68234,100.787125,71.01965,2.635024,94.067089,127.42289,0.262325,0.041579,682.938354,489.8093,40.10121,431.6819,473.3879,408.0021,449.70809,-41.706,0.081834,142.4172
6/6/13 11:30,3.152457,27.93635,100.753647,70.41534,2.651494,65.705583,98.121845,0.228987,0.052418,680.569153,390.1325,31.68945,432.4252,473.2057,317.6627,358.44305,-40.7805,0.081231,129.5788
6/6/13 12:00,2.93921,28.24116,100.7715,70.00185,2.683195,70.792733,116.226972,0.224641,0.035073,679.289001,445.03,35.82359,436.4378,475.7802,369.864,409.20641,-39.3424,0.080491,134.7337
6/6/13 12:30,3.151192,28.41673,100.754677,68.98016,2.671103,82.368741,134.039483,0.269918,0.182516,680.643127,453.0972,35.93196,438.1644,477.8191,377.5105,417.16524,-39.6547,0.079311,141.7247
6/6/13 13:00,3.459641,28.84808,100.751663,67.90674,2.696275,120.204953,158.0595,0.247216,0.199024,680.163696,585.5508,49.57353,440.4778,480.8353,495.6198,535.97727,-40.3575,0.084345,130.7093
6/6/13 13:30,3.89095,29.08957,100.735237,66.37691,2.672619,120.336082,146.102176,0.315348,0.143096,678.631042,630.5403,54.65844,439.6884,483.3417,532.2285,575.88186,-43.6533,0.086584,138.8705
6/6/13 14:00,4.220858,29.3289,100.660706,65.28858,2.66521,103.478201,138.331037,0.335249,0.127933,674.395447,517.8334,43.88989,438.2343,483.8724,428.3054,473.94351,-45.6381,0.084931,128.944
6/6/13 14:30,3.988089,29.07194,100.627472,65.98084,2.653801,53.768355,93.589642,0.312003,0.089205,670.969116,300.4142,27.54155,440.4297,476.826,236.4764,272.87265,-36.3963,0.091791,130.2982
6/6/13 15:00,3.897531,29.00242,100.617767,66.35902,2.658293,42.515254,93.926258,0.305487,0.077873,671.627136,257.0772,23.49656,440.6573,473.9216,200.3163,233.58064,-33.2643,0.091387,138.2245
6/6/13 15:30,4.054883,28.74515,100.548103,67.12745,2.649332,30.889069,97.284292,0.347486,0.365211,673.424744,194.5672,17.30142,438.0195,470.3296,144.9558,177.26578,-32.3101,0.089018,134.8117
6/6/13 16:00,3.428131,28.4539,100.52919,68.02035,2.639637,14.015367,60.045782,0.25977,0.219601,673.132751,134.5945,11.87955,438.5883,467.4576,93.8457,122.71495,-28.8693,0.088206,137.6726
6/6/13 16:30,3.039122,28.11267,100.522972,69.33809,2.6379,-0.023104,41.785283,0.215605,0.127469,674.166992,79.36519,7.018157,439.5927,463.9738,47.96587,72.347033,-24.3811,0.088609,130.1017
6/6/13 17:00,2.862072,27.76252,100.501129,69.86221,2.604115,-2.501212,35.807311,0.206755,0.056666,682.669556,55.14941,5.25666,436.5959,460.877,25.61163,49.89275,-24.2811,0.095487,122.3242
6/6/13 17:30,3.09656,27.46941,100.502045,70.79654,2.594115,-8.950151,32.263578,0.224234,0.109016,688.490662,39.57552,3.929024,436.5262,458.6852,13.48757,35.646496,-22.159,0.099364,122.1684
6/6/13 18:00,3.65839,27.14982,100.501266,70.82235,2.54696,-13.257504,42.788045,0.29166,0.098675,690.916748,33.04645,3.279524,433.5905,455.9127,7.44472,29.766926,-22.3222,0.099633,131.439
6/6/13 18:30,4.576097,26.84939,100.499825,70.65189,2.496383,-25.90696,41.099235,0.381716,0.091258,690.094543,13.19967,1.511173,431.7425,453.0577,-9.626719,11.688497,-21.3152,0.116028,127.3369
6/6/13 19:00,4.49435,26.65812,100.517479,70.95238,2.478942,-25.878719,38.420452,0.36728,0.104212,687.397827,4.145508,0.726379,430.7415,450.9648,-16.80414,3.419129,-20.2233,0.26254,137.2625
6/6/13 19:30,4.245788,26.44874,100.552635,72.34267,2.496545,-25.928082,28.062761,0.345611,0.06395,688.111816,-0.877319,0.240815,431.0284,449.4294,-19.51914,-1.118134,-18.401,,145.4029
6/6/13 20:00,4.001298,26.20901,100.557602,74.14224,2.52271,-27.365216,28.86646,0.34082,0.122634,686.393005,-1.088187,0.236465,432.1817,448.4154,-17.55833,-1.324652,-16.2337,,142.5226
6/6/13 20:30,3.74598,25.90097,100.587234,76.25574,2.547803,-18.025328,18.042454,0.256433,0.078369,684.665039,-1.203822,0.187112,430.0698,447.1359,-18.45704,-1.390934,-17.0661,,134.9793
6/6/13 21:00,3.118005,25.62125,100.536713,78.20472,2.569917,-18.769184,15.455969,0.240817,0.102367,684.530884,-1.161588,0.354746,428.6177,445.9799,-18.87856,-1.516334,-17.3622,,143.0262
6/6/13 21:30,3.776626,25.46987,100.53492,79.55146,2.59079,-21.542315,16.79129,0.298944,0.119511,683.356018,-1.08296,0.32274,428.4145,445.3256,-18.31685,-1.4057,-16.9111,,142.9244
6/6/13 22:00,4.150963,25.31596,100.510345,80.68504,2.603785,-18.593898,16.512522,0.33082,0.098227,684.416504,-1.05345,0.247065,428.5964,444.647,-17.35106,-1.300515,-16.0506,,146.3366
6/6/13 22:30,3.021712,25.08366,100.507629,82.35281,2.621114,-11.600833,9.325087,0.19488,0.042315,688.138611,-1.073785,0.240573,428.506,443.696,-16.50438,-1.314358,-15.19,,151.6684
6/6/13 23:00,2.307798,24.88348,100.508156,83.67653,2.631653,-10.854378,60.79902,0.172999,-0.306221,714.463623,-2.418583,0.617113,429.8218,442.891,-16.10484,-3.035696,-13.0692,,149.5793
6/6/13 23:30,2.328269,24.54086,100.504471,86.24864,2.657593,-12.191129,28.202401,0.175,0.090211,810.907959,-5.048156,2.563618,436.184,441.0259,-12.4536,-7.611774,-4.8419,,145.296
6/7/13 0:00,1.775284,24.2856,100.50872,88.05478,2.672081,-10.03125,48.865584,0.139357,-1.049512,807.103455,-3.635216,2.343419,434.5552,440.0277,-11.45118,-5.978635,-5.4725,,145.1553
6/7/13 0:30,1.913609,24.05981,100.510063,89.59744,2.682303,-8.522881,69.528766,0.122054,-0.632087,841.068359,-3.230065,2.25568,434.0128,439.2731,-10.74604,-5.485745,-5.2603,,148.9415
6/7/13 1:00,2.426654,23.67844,100.497932,92.1636,2.696602,-8.33285,-58.632022,0.175803,0.323999,915.317322,-2.529089,1.975745,432.1519,437.7055,-10.05839,-4.504834,-5.5536,,148.4356
6/7/13 1:30,2.039297,23.48687,100.490044,93.65839,2.708857,-5.567554,-10.068379,0.154216,-0.741538,848.733093,-1.528899,1.309894,432.8945,437.0776,-7.021935,-2.838793,-4.1831,,167.6444
6/7/13 2:00,1.546631,23.36616,100.411308,94.8821,2.724331,-2.680217,7.22553,0.118539,0.056219,835.651855,-0.812161,0.64327,434.5387,437.0712,-3.987893,-1.455431,-2.5325,,168.8092
6/7/13 2:30,1.037138,23.25989,100.379242,95.42461,2.722394,0.460574,-28.187712,0.07891,0.388536,909.701477,-0.628434,0.518948,434.574,436.9944,-3.56778,-1.147382,-2.4204,,148.8879
6/7/13 3:00,1.345109,23.18156,100.333641,95.83458,2.721167,-2.453391,-16.447481,0.075161,0.277162,927.895752,-0.721212,0.604823,432.3114,436.7516,-5.766155,-1.326035,-4.4402,,119.088
6/7/13 3:30,1.881982,23.07795,100.289261,95.94067,2.707163,-3.639181,-7.893315,0.11743,0.223439,879.524109,-0.764536,0.843299,429.7813,435.9793,-7.805895,-1.607835,-6.198,,139.3882
6/7/13 4:00,2.154523,23.06322,100.259956,95.76586,2.69982,-4.666567,7.433391,0.161712,0.060701,848.332642,-0.827002,0.874919,430.9079,435.7905,-6.584559,-1.701921,-4.8826,,135.542
6/7/13 4:30,2.528194,23.05264,100.249268,95.46786,2.689698,-7.702593,,0.184584,0.481552,838.451111,-0.939333,1.025518,430.5161,435.586,-7.034697,-1.964851,-5.0699,,131.347
6/7/13 5:00,2.961422,23.08426,100.226524,95.26349,2.68908,-6.340676,,0.178316,1.060102,871.0578,-0.908694,1.058149,430.7636,435.5194,-6.722695,-1.966843,-4.7558,,120.219
6/7/13 5:30,2.993179,23.13042,100.2416,94.12424,2.664353,-9.135888,,0.170514,-2.08597,815.969116,0.916586,1.581179,430.8248,435.3109,-5.150616,-0.664593,-4.4861,,133.1592
6/7/13 6:00,3.580333,22.78704,100.223274,90.80058,2.517572,-8.184281,,0.245186,0.241275,818.37384,5.801731,1.295898,426.9438,432.5847,-1.135079,4.505833,-5.6409,0.305675,153.3853
6/7/13 6:30,4.857655,21.75448,100.219711,87.37111,2.275451,-25.959488,,0.379741,0.733766,801.429565,12.39421,2.564256,418.7207,427.2003,1.350358,9.829954,-8.4796,0.208514,138.6558
6/7/13 7:00,4.460576,21.01754,100.226601,89.97542,2.239102,-13.536421,,0.354881,0.4146,805.366394,26.19351,3.111188,417.1197,424.1297,16.07232,23.082322,-7.01,0.120923,129.8061
6/7/13 7:30,5.761286,20.8913,100.174324,88.20135,2.177999,-27.23262,,0.462655,-0.342465,838.134033,30.32952,4.247964,416.1657,422.9112,19.33607,26.081556,-6.7455,0.142511,126.5981
6/7/13 8:00,5.495657,20.6803,100.150498,86.68455,2.112896,-25.600918,,0.373,0.247027,834.460419,51.49718,6.458748,414.7733,421.0217,38.79005,45.038432,-6.2484,0.128394,118.477
6/7/13 8:30,3.922133,20.75363,100.126671,92.34703,2.261164,-23.969217,28.263279,0.283345,0.836519,830.786804,37.29144,3.839669,418.9726,422.5135,29.91078,33.451771,-3.5409,0.102402,120.395
6/7/13 9:00,4.783634,21.04693,,95.62501,2.384017,,,,,,35.93167,2.994285,422.9645,424.7638,31.13815,32.937385,-1.7993,0.083599,114.2517
6/7/13 9:30,5.687594,21.0071,,96.08615,2.389778,,,,,,46.51532,3.99454,422.6506,424.7179,40.45352,42.52078,-2.0673,0.085942,113.0528
6/7/13 10:00,5.684654,21.69477,,92.55567,2.400995,,,,,,39.14508,4.056017,423.8793,426.4727,32.49567,35.089063,-2.5934,0.10543,115.0831
6/7/13 10:30,5.690081,21.59392,,93.20496,2.40299,,,,,,73.2925,6.749496,424.1221,426.7807,63.88435,66.543004,-2.6586,0.093311,109.9115
6/7/13 11:00,6.405225,21.57826,,93.27792,2.402502,,,,,,78.52959,7.194886,423.9917,427.3492,67.97723,71.334704,-3.3575,0.094074,108.2093
6/7/13 11:30,6.587695,20.90623,,92.75352,2.292668,,,,,,124.1262,11.72541,420.1764,425.0827,107.4945,112.40079,-4.9063,0.095792,110.5204
6/7/13 12:00,5.624844,20.66673,,94.00533,2.28942,,,,,,130.7758,12.44819,419.8728,424.919,113.2814,118.32761,-5.0462,0.095848,109.9565
6/7/13 12:30,5.438921,20.57038,,93.15835,2.255411,,,,,,104.6389,10.941,418.7111,424.3705,88.03851,93.6979,-5.6594,0.104979,105.7013
6/7/13 13:00,4.93456,20.35135,,93.08915,2.223411,,,,,,70.21384,8.503508,417.3742,423.2643,55.8202,61.710332,-5.8901,0.124793,102.8863
6/7/13 13:30,4.902267,20.21573,,94.12738,2.229441,,,,,,136.0833,13.32467,418.3501,423.3609,117.7478,122.75863,-5.0108,0.097934,104.1986
6/7/13 14:00,4.550927,20.45157,,94.61713,2.273969,,,,,,104.1975,10.73377,419.5528,424.6267,88.38981,93.46373,-5.0739,0.104521,91.96481
6/7/13 14:30,4.337531,20.86068,,94.97594,2.340923,,,,,,90.20078,9.230972,421.9789,426.1379,76.81087,80.969808,-4.159,0.102633,99.85602
6/7/13 15:00,3.787626,21.34379,99.752472,95.08009,2.41404,-2.129522,,0.327992,-0.600683,802.149475,100.0612,9.942426,424.5864,428.0868,86.61837,90.118774,-3.5004,0.099816,104.2497
6/7/13 15:30,4.181836,21.60263,99.743156,94.65015,2.441478,-1.232479,,0.331516,-1.782342,725.528931,86.78288,9.329242,425.7799,429.5646,73.66898,77.453638,-3.7847,0.109697,99.20129
6/7/13 16:00,3.99391,21.58587,99.735359,94.03753,2.423183,3.696144,,0.367777,-0.95086,762.354615,47.77758,5.960902,424.8687,428.8857,37.7997,41.816678,-4.017,0.125019,96.40836
6/7/13 16:30,4.294317,21.55619,99.727562,94.94756,2.442201,8.624768,,0.404038,-0.119377,799.180298,84.08284,8.56659,425.5645,429.2338,71.8469,75.51625,-3.6693,0.102885,87.47388
6/7/13 17:00,3.99305,21.35093,99.720886,95.60655,2.428421,-40.466191,,0.388965,-1.88754,790.434998,37.94741,4.377393,424.2842,428.495,29.35927,33.570017,-4.2108,0.117914,84.8457
6/7/13 17:30,4.392584,21.26369,99.735592,95.57104,2.414603,-68.202623,,0.501586,-1.444781,815.255661,35.34497,3.991812,423.7832,427.7337,27.4026,31.353158,-3.9505,0.115702,84.5144
6/7/13 18:00,4.158603,21.03861,99.750297,95.76105,2.38616,-95.939055,,0.614208,-1.002022,840.076325,47.44769,4.772586,422.8058,426.924,38.55687,42.675104,-4.1182,0.101811,87.30316
6/7/13 18:30,3.514994,21.08048,99.765003,95.83797,2.394228,-123.675487,,0.726829,-0.559263,864.896988,16.47964,2.304881,422.6496,426.7256,10.09872,14.174759,-4.076,0.159584,81.28326
6/7/13 19:00,3.619172,21.11604,99.779709,95.52245,2.391563,-151.411919,,0.83945,-0.116504,889.717651,4.432349,1.672955,422.3092,426.3806,-1.311958,2.759394,-4.0714,0.602875,84.42468
6/7/13 19:30,3.102385,21.12688,99.820118,95.51374,2.392938,-63.534371,,0.770201,0.21098,842.833099,0.081623,1.233046,422.5552,425.8449,-4.441121,-1.151423,-3.2897,,85.11206
6/7/13 20:00,2.794192,21.05989,99.860527,96.15949,2.399226,24.343178,,0.700951,0.538465,795.948547,-0.214613,1.070177,422.5424,425.4978,-4.240244,-1.28479,-2.9554,,66.8071
6/7/13 20:30,3.614357,20.92844,,96.05412,2.377314,,,,,,-0.242454,1.276271,421.6595,425.0048,-4.863998,-1.518725,-3.3453,,78.75177
6/7/13 21:00,3.656661,20.86862,,95.80492,2.362427,,,,,,-0.222393,1.14054,421.1039,424.3896,-4.648647,-1.362933,-3.2857,,88.02585
6/7/13 21:30,3.238602,20.73182,,96.25603,2.353678,,,,,,-0.231282,0.827789,420.8049,423.752,-4.006217,-1.059071,-2.9471,,70.43213
6/7/13 22:00,3.444037,20.50896,,96.44773,2.326151,,,,,,-0.218737,0.75115,419.6274,422.868,-4.210472,-0.969887,-3.2406,,71.75452
6/7/13 22:30,3.347836,20.46078,,96.4861,2.32017,,,,,,-0.215275,0.761274,419.3628,422.6138,-4.227626,-0.976549,-3.251,,80.49066
6/7/13 23:00,3.397808,20.39991,,96.32566,2.307621,,,,,,-0.22763,0.832438,418.7027,422.0942,-4.451624,-1.060068,-3.3915,,78.73206
6/7/13 23:30,3.416273,20.28658,,96.26909,2.290175,,,,,,-0.242403,0.814826,417.8169,421.5042,-4.744515,-1.057229,-3.6873,,84.14746
6/8/13 0:00,2.894046,20.1738,,96.46687,2.27897,,,,,,-0.223582,0.699385,417.7215,420.8727,-4.074173,-0.922966,-3.1512,,65.57477
6/8/13 0:30,3.266353,20.02368,99.991104,96.20086,2.251631,1.735184,,0.472606,-0.043598,936.906433,0.089279,1.223767,416.0634,420.3922,-5.463274,-1.134488,-4.3288,,74.0097
6/8/13 1:00,2.833609,20.10356,99.976467,95.49992,2.246306,4.279135,,0.603166,-0.158307,976.954041,-0.008888,1.193564,416.2698,420.0867,-5.019333,-1.202452,-3.8169,,75.23755
6/8/13 1:30,2.580748,20.01417,99.96183,95.75963,2.23998,6.823087,,0.733725,-0.273015,1017.001648,-0.021894,1.111288,415.7248,419.665,-5.073373,-1.133182,-3.9402,,56.38724
6/8/13 2:00,2.976283,20.07609,99.960947,95.17266,2.234813,5.785819,,0.670009,-0.050628,998.283234,0.346399,1.425158,415.6203,419.708,-5.166521,-1.078759,-4.0877,,63.88794
6/8/13 2:30,2.260545,20.04652,99.960064,95.58809,2.240451,4.748551,,0.606292,0.17176,979.56482,-0.197316,1.081681,416.2168,419.4139,-4.47611,-1.278997,-3.1971,,65.651
6/8/13 3:00,1.987599,20.07553,99.959181,95.76357,2.248601,3.711283,,0.542575,0.394147,960.846405,-0.187382,0.934938,416.4959,419.4586,-4.084929,-1.122319,-2.9627,,40.27475
6/8/13 3:30,2.330184,20.03069,99.958298,95.85071,2.24441,2.674015,,0.478859,0.616534,942.127991,0.020196,1.235989,415.8653,419.4777,-4.82817,-1.215793,-3.6124,,46.11853
6/8/13 4:00,2.661676,20.1126,99.962852,93.73801,2.206097,5.943187,,0.488649,1.103042,704.269592,0.27803,1.85278,414.5682,419.2146,-6.221102,-1.57475,-4.6464,,44.08401
6/8/13 4:30,2.840779,20.18834,99.976639,91.71614,2.16865,-9.965893,,0.306191,0.272742,723.775879,1.550223,2.25542,413.5079,418.8236,-6.020902,-0.705197,-5.3157,,46.09811
6/8/13 5:00,3.239107,19.93694,99.992645,92.25432,2.147816,-3.361221,,0.33015,-1.645458,825.516602,0.517045,1.674138,412.7233,417.5624,-5.996216,-1.157093,-4.8391,,45.29559
6/8/13 5:30,2.855975,19.48463,100.000198,95.34088,2.158102,-9.472387,,0.412783,1.002985,827.463135,2.553462,0.910827,412.6808,416.4954,-2.171891,1.642635,-3.8146,0.643364,32.13052
6/8/13 6:00,2.980371,19.35969,100.007751,96.26516,2.162135,-15.583552,,0.495415,3.651428,829.409668,9.818725,1.374281,412.4874,416.3301,4.60178,8.444444,-3.8427,0.143181,29.25543
6/8/13 6:30,3.421018,19.25409,100.029732,96.4107,2.151208,-21.694718,,0.578048,1.995579,887.806274,14.82571,1.756519,412.2838,416.0283,9.324705,13.069191,-3.7445,0.125056,29.38959
6/8/13 7:00,3.139413,19.17424,100.060918,96.52814,2.14313,-10.778654,,0.571066,1.308797,884.677917,32.73996,3.090643,412.1358,415.9879,25.79718,29.649317,-3.8521,0.096008,19.74823
6/8/13 7:30,3.136836,19.26682,100.092105,96.53261,2.155636,0.137411,,0.564084,0.622014,881.549561,67.36635,5.726977,413.2081,416.9286,57.9189,61.639373,-3.7205,0.085605,16.6774
6/8/13 8:00,3.633742,19.33835,100.123291,96.46067,2.163646,11.053475,,0.557102,-0.064768,878.421204,93.42484,7.524083,413.9568,418.0112,81.84636,85.900757,-4.0544,0.080938,14.3674
6/8/13 8:30,3.811393,19.3603,100.137792,96.20238,2.160799,18.547654,,0.503089,,,79.15833,6.588644,413.8738,418.3912,68.05228,72.569686,-4.5174,0.083675,10.84427
6/8/13 9:00,3.488114,19.41629,100.152294,95.94836,2.162618,26.041832,,0.449075,,,96.25655,7.896736,414.1214,418.7228,83.75833,88.359814,-4.6014,0.082618,26.16351
6/8/13 9:30,3.308331,19.5101,100.166796,96.03421,2.177225,33.536011,,0.395062,,,137.5728,11.48885,415.1692,420.3456,120.9076,126.08395,-5.1764,0.083695,33.28946
6/8/13 10:00,3.796659,19.64769,100.181297,95.47084,2.183072,41.03019,,0.341049,,,178.4463,15.54462,415.8542,421.984,156.7719,162.90168,-6.1298,0.087807,37.60571
6/8/13 10:30,3.530124,19.97124,100.229668,93.74435,2.18714,32.268196,,0.246099,,,204.7312,18.73167,414.492,424.7664,175.7251,185.99953,-10.2744,0.092144,28.93723
6/8/13 11:00,3.533027,20.30245,100.221916,91.41541,2.176884,15.635263,,0.224517,,,95.1259,9.912921,414.9391,424.3119,75.8402,85.212979,-9.3728,0.105707,29.97327
6/8/13 11:30,3.226388,20.33827,100.244713,93.00555,2.220166,16.296489,,0.343559,-0.567228,819.291504,289.0188,25.65117,416.5102,428.0123,251.8655,263.36763,-11.5021,0.091164,24.67542
6/8/13 12:00,3.706273,20.85146,100.224289,90.63354,2.232597,51.718678,,0.315552,1.687243,778.624023,226.1844,21.02422,417.1067,430.331,191.9359,205.16018,-13.2243,0.098823,27.9837
6/8/13 12:30,4.087451,20.54656,100.207664,92.57406,2.237966,29.817266,,0.333572,0.897275,880.559692,268.6826,24.2544,417.3597,430.0113,231.7766,244.4282,-12.6516,0.091157,25.54019
6/8/13 13:00,4.065488,20.67586,100.198578,90.9928,2.217747,34.497095,184.848366,0.362425,-1.791337,843.600952,238.56,21.35381,416.9651,431.4711,202.7002,217.20619,-14.506,0.092847,26.0542
6/8/13 13:30,4.92904,20.68039,100.245277,90.23013,2.199952,51.067269,116.227759,0.380586,0.434994,739.151489,449.6811,38.88121,414.1833,433.7954,391.1877,410.79989,-19.6121,0.086874,26.92044
6/8/13 14:00,5.11696,21.18096,100.218216,84.93433,2.13498,38.437008,100.727694,0.398975,0.019174,684.658997,354.2792,29.90963,414.9894,435.8442,303.5148,324.36957,-20.8548,0.083769,32.31659
6/8/13 14:30,5.040747,20.79932,100.218613,84.51678,2.075295,32.311935,90.328416,0.399444,0.018686,687.531372,237.913,19.16289,413.8334,431.0718,201.5117,218.75011,-17.2384,0.078391,34.36517
6/8/13 15:00,5.060534,20.89191,100.237732,83.36802,2.058855,31.882488,105.550991,0.404388,-0.005269,686.693359,317.6249,26.01223,412.8683,432.5406,271.9405,291.61267,-19.6723,0.080843,29.64572
6/8/13 15:30,5.012946,21.14524,100.219055,82.29996,2.064423,45.239758,88.044763,0.438137,-0.031286,686.383301,221.3815,18.45271,414.7609,433.2057,184.4839,202.92879,-18.4448,0.082739,32.45508
6/8/13 16:00,4.727232,20.61051,100.220673,84.63929,2.054209,17.570941,62.790842,0.377068,0.01017,689.455139,106.998,8.708493,413.2769,427.801,83.76546,98.289507,-14.5241,0.079391,13.74066
6/8/13 16:30,4.597032,20.53363,100.230675,82.59454,1.995197,21.628317,69.032366,0.374505,-0.042976,688.077271,172.8428,14.79914,411.3201,426.9431,142.4207,158.04366,-15.623,0.085021,22.62256
6/8/13 17:00,4.015119,20.70378,100.19313,80.91975,1.975234,7.913052,73.598404,0.342994,0.126932,688.949219,81.07706,6.759107,412.1967,426.1249,60.38979,74.317953,-13.9282,0.083406,21.75443
