T_Local,Ws_26_5m,Ta_26_5m,P_mean_26_5m,Rh_26_5m,e_26_5m,Hs_26_5m,Le_26_5m,Ustar_26_5m,Fco2_26_5m,CO2_26_5m,DR_26_5m,UR_26_5m,DLR_26_5m,ULR_26_5m,Rn_26_5m,Rns_26_5m,Rnl_26_5m,Alb_26_5m,Wd_26_5m
5/8/13 11:00,3.676521,18.15,100.489784,91.7,1.91,24.821495,,0.506291,,,104.8,10.12,407.5,413.5,88.6,94.7,-6.021,0.097,116.3659
5/8/13 11:30,4.211743,18.33,100.430351,91.3,1.922,13.409027,,0.611289,,,104.3,9.99,407.8,414.5,87.7,94.3,-6.665,0.096,112.7699
5/8/13 12:00,4.510602,18.53,100.407265,90.8,1.937,11.464672,,0.600427,,,116,11.19,409,415.8,98,104.8,-6.789,0.097,112.6371
5/8/13 12:30,4.224533,18.66,100.384804,90.4,1.943,7.999577,,0.527202,,,104.7,10.31,409.4,416.1,87.6,94.4,-6.78,0.098,113.3354
5/8/13 13:00,4.005394,18.65,100.376999,90.5,1.946,7.579484,,0.437173,,,112.1,11.55,410.4,416.3,94.6,100.6,-5.943,0.103,110.7392
5/8/13 13:30,4.926068,18.55,100.375381,91.2,1.948,19.815817,,0.428463,,,104.7,10.22,409.8,415.7,88.5,94.4,-5.911,0.098,101.0357
5/8/13 14:00,4.195987,18.36,100.34716,91.7,1.936,24.94036,,0.555363,,,99.8,9.71,408.2,415,83.3,90.1,-6.814,0.097,133.1525
5/8/13 14:30,3.917835,18.3,100.286629,91.8,1.93,16.78692,,0.309398,,,103.1,9.97,407.4,415.4,85.1,93.2,-8.02,0.096,127.1691
5/8/13 15:00,3.944432,18.34,100.258194,91.2,1.922,5.745225,,0.381787,,,62.48,5.168,407.3,415.3,49.32,57.31,-7.986,0.082,104.303
5/8/13 15:30,3.529604,18.44,100.246773,90.2,1.914,39.01375,,0.466011,,,36.53,3.804,408.1,414.5,26.39,32.72,-6.332,0.106,112.0656
5/8/13 16:00,,18.24,100.168251,91.7,1.92,-2.380525,,0.272937,,,48.08,5.007,408.2,412.6,38.69,43.08,-4.39,0.105,
5/8/13 16:30,,18.18,,92.7,1.935,,,,,,35.21,3.436,408.2,412.5,27.45,31.77,-4.322,0.097,
5/8/13 17:00,,18.26,100.156212,92.9,1.948,,,,,,19.99,1.805,407.8,412.9,13.14,18.18,-5.042,0.09,
5/8/13 17:30,,18.37,,92.5,1.951,,,,,,15.92,1.431,408.3,413.1,9.65,14.49,-4.84,0.087,
5/8/13 18:00,,18.42,,92.4,1.958,,,,,,4.601,0.435,408.8,412.8,0.224,4.166,-3.941,0.096,
5/8/13 18:30,,18.49,,92.7,1.972,,,,,,2.189,0.297,408.9,413,-2.229,1.892,-4.121,0.139,
5/8/13 19:00,,18.6,,92.7,1.985,,,,,,0.315,0.139,409.4,413.5,-3.927,0.176,-4.104,,
5/8/13 19:30,,18.75,,92.5,1.999,,,,,,0.211,-0.003,410.1,414.1,-3.788,0.214,-4.003,,
5/8/13 20:00,,18.89,,92.1,2.009,,,,,,0.397,-0.2,410.7,414.6,-3.315,0.597,-3.911,,
5/8/13 20:30,,18.99,,91.9,2.016,,,,,,0.704,-0.277,411.2,415.2,-3.019,0.981,-4,,
5/8/13 21:00,,19.18,,91.3,2.027,,,,,,1.228,-0.489,408.6,415.7,-5.393,1.717,-7.11,,
5/8/13 21:30,,19.25,,91,2.03,,,,,,0.544,-0.444,393.2,415,-20.84,0.987,-21.82,,
5/8/13 22:00,,19.25,,91,2.03,,,,,,1.111,-0.608,406.9,415.5,-6.913,1.72,-8.63,,
5/8/13 22:30,1.224836,19.29,100.253052,90.8,2.031,,0.335999,,0.321094,788.393555,0.355,-0.613,397.4,415.3,-16.9,0.968,-17.87,,117.0475
5/8/13 23:00,1.428467,19.33,100.256409,90.8,2.035,-2.257318,5.241442,0.130227,0.458015,788.322205,0.855,-0.846,406,415.7,-7.983,1.702,-9.69,,127.7594
5/8/13 23:30,1.751266,19.34,100.25724,90.7,2.034,1.593772,14.564304,0.232635,0.496706,779.615356,1.198,-1.24,411.6,416.3,-2.18,2.438,-4.619,,137.4895
5/9/13 0:00,1.520019,19.32,100.24971,90.8,2.035,-2.19681,5.877722,0.209497,0.35867,780.186951,0.665,-1.199,406.5,415.9,-7.505,1.864,-9.37,,143.5684
5/9/13 0:30,1.404187,19.29,100.235855,91,2.034,-1.597265,5.693034,0.152656,0.36116,779.619324,0.642,-1.301,408.8,416,-5.187,1.943,-7.13,,132.0255
5/9/13 1:00,1.197821,19.25,100.191322,91.1,2.032,-1.789623,4.790997,0.163465,0.211287,778.710266,0.686,-1.465,413.6,416.2,-0.416,2.15,-2.566,,138.9196
5/9/13 1:30,1.277566,19.23,100.15966,91.3,2.033,-2.134954,3.597919,0.121668,0.21256,783.249695,0.556,-1.209,414.2,416.3,-0.339,1.765,-2.104,,119.5168
5/9/13 2:00,1.408939,19.24,100.134216,91.4,2.038,0.276913,2.958537,0.069752,0.169189,785.640686,0.39,-0.413,413.8,416.3,-1.747,0.803,-2.551,,134.4727
5/9/13 2:30,0.92773,19.17,100.127586,91.8,2.037,-1.073286,4.245233,0.110403,0.241517,788.380432,0.15,0.498,413.1,416.1,-3.268,-0.348,-2.92,,144.9303
5/9/13 3:00,1.019672,19.13,100.126732,92,2.038,0.459982,5.387316,0.15172,0.286203,787.284973,0.158,0.503,412.7,416,-3.602,-0.345,-3.257,,135.4954
5/9/13 3:30,1.345757,19.05,100.124557,92.3,2.032,-0.71933,4.483926,0.139062,0.181235,784.842285,0.151,0.472,412.6,415.7,-3.429,-0.321,-3.108,,131.0114
5/9/13 4:00,1.580312,18.95,100.097946,92.5,2.025,-1.078373,5.745438,0.156149,0.322734,786.589783,0.163,0.445,412.8,415.4,-2.855,-0.282,-2.573,,124.2917
5/9/13 4:30,1.248979,18.99,100.091347,92.7,2.036,-3.806396,7.247912,0.151094,0.14023,797.147095,0.222,0.502,412.6,415.6,-3.294,-0.28,-3.014,,112.7927
5/9/13 5:00,0.648352,19.08,100.091995,92.7,2.045,1.871245,3.39889,0.145918,0.228342,802.751221,0.094,0.556,413,416.1,-3.614,-0.462,-3.152,,126.7316
5/9/13 5:30,0.808727,19.13,100.115326,92.5,2.049,-0.03565,-5.378946,0.104284,0.215203,809.571045,0.808,0.889,413.7,416.3,-2.687,-0.081,-2.606,,126.9868
5/9/13 6:00,1.040325,19.12,100.123215,92.4,2.045,0.336346,69.534633,0.122763,1.187661,831.599426,6.855,1.385,414,416.4,3.121,5.47,-2.349,0.225,116.9612
5/9/13 6:30,0.876054,19.13,100.125053,92.5,2.047,-0.948463,,0.156299,,,14.91,2.616,414,416.5,9.8,12.3,-2.501,0.177,147.3517
5/9/13 7:00,1.013284,19.11,100.125023,92.8,2.052,1.511976,,0.124844,,,18.81,2.721,413.6,416.1,13.61,16.09,-2.481,0.152,135.1432
5/9/13 7:30,0.411004,19.16,100.124832,93.2,2.068,0.508713,,0.082542,,,16.01,1.694,413.9,416.5,11.78,14.32,-2.54,0.107,123.628
5/9/13 8:00,0.614863,19.24,100.132072,93.5,2.085,0.950838,,0.071136,,,19.43,1.999,414.4,416.5,15.31,17.43,-2.119,0.103,299.5464
5/9/13 8:30,0.730199,19.38,100.12513,94,2.114,4.190341,,0.11835,,,69.16,6.723,415.7,418.3,59.8,62.44,-2.639,0.098,358.1817
5/9/13 9:00,0.539482,19.46,100.140213,94.2,2.129,4.828527,,0.113788,,,26.18,2.252,416.7,419.4,21.24,23.93,-2.695,0.087,258.6002
5/9/13 9:30,0.480717,19.54,100.149071,94.2,2.14,1.933872,,0.103797,,,48.78,4.494,417.3,420.1,41.45,44.28,-2.833,0.091,311.5136
5/9/13 10:00,0.435256,19.59,100.154587,94.2,2.146,1.40427,,0.166027,,,37.53,3.448,417.5,420.2,31.32,34.08,-2.764,0.092,96.97797
5/9/13 10:30,0.327418,19.6,100.134003,94.2,2.146,-4.479997,,0.143901,,,48.87,4.737,418.2,420.9,41.48,44.13,-2.65,0.097,116.699
5/9/13 11:00,0.333412,19.69,100.127258,94.2,2.159,5.73636,,0.112797,,,56.67,4.92,418.9,421.6,49,51.75,-2.757,0.087,313.6259
5/9/13 11:30,0.507939,19.79,100.124634,94.2,2.174,6.822919,,0.160133,,,100.8,9.19,419.2,423.4,87.4,91.6,-4.185,0.092,320.9533
5/9/13 12:00,1.398046,19.95,100.09491,93.9,2.188,26.645857,,0.204418,,,241.5,22.07,418.8,428.9,209.3,219.5,-10.13,0.091,359.8088
5/9/13 12:30,1.695765,19.97,100.036369,93,2.168,11.672586,,0.252003,,,136.7,13.1,418.6,426.5,115.7,123.6,-7.939,0.096,342.8463
5/9/13 13:00,1.74832,20.12,100.031418,92,2.166,45.00165,,0.374471,,,223.2,21.33,419.4,429.6,191.6,201.8,-10.23,0.095,336.0996
5/9/13 13:30,2.313259,20.09,100.029137,91.4,2.147,14.744045,,0.3961,,970.790955,66.02,6.322,417.9,425.1,52.46,59.7,-7.232,0.096,333.6072
5/9/13 14:00,1.971804,20.05,100.009338,91.6,2.147,2.12586,,0.232442,,,72.16,7.281,418.3,423.8,59.42,64.87,-5.452,0.101,324.4215
5/9/13 14:30,1.448341,20.11,100.012772,92.4,2.174,4.073627,,0.262014,,,73.05,7.075,419,424.3,60.69,65.97,-5.279,0.097,322.0048
5/9/13 15:00,2.154575,20.1,99.998238,92,2.164,0.56451,,0.242204,,,117.2,11.34,418.6,425.2,99.3,105.9,-6.595,0.097,318.7104
5/9/13 15:30,2.174748,20.14,99.992462,91.2,2.15,-4.981969,,0.275382,,,33.13,3.077,417,423.6,23.5,30.06,-6.553,0.093,290.947
5/9/13 16:00,2.363201,19.86,99.9786,90.6,2.099,14.257236,,0.590891,,,34.25,3.265,415.5,421.6,24.81,30.98,-6.168,0.095,321.737
5/9/13 16:30,2.629947,19.65,99.940582,90.2,2.062,5.510778,,0.536599,,,44.85,4.321,413.8,420.5,33.85,40.53,-6.674,0.097,319.8278
5/9/13 17:00,2.223504,19.3,99.963631,89.9,2.013,13.41647,,0.285372,1.907642,812.987854,62.98,5.471,411.1,419.5,49.04,57.51,-8.47,0.086,306.7539
5/9/13 17:30,2.653554,19.05,99.971352,88.2,1.944,14.42213,,0.4392,,837.351929,67.32,5.771,407.1,418.5,50.1,61.54,-11.44,0.087,303.9135
5/9/13 18:00,2.575524,18.9,99.990402,89.4,1.951,24.980682,,0.490119,,973.053955,17.24,2.384,409.1,416.2,7.722,14.86,-7.135,0.146,314.215
5/9/13 18:30,3.143837,18.53,100.038635,89.7,1.912,19.873058,10.692757,0.39813,0.939699,823.727722,8.89,2.454,407.1,414.4,-0.861,6.44,-7.301,0.319,288.5045
5/9/13 19:00,2.95227,18.25,100.106339,89,1.865,15.828826,18.269057,0.334392,2.810957,812.224548,2.724,2.336,404.2,412.7,-8.06,0.388,-8.45,,279.8572
5/9/13 19:30,2.82041,18.13,100.14016,87.9,1.828,7.237097,25.845357,0.326856,0.652768,780.052307,0.094,1.355,403.3,411.9,-9.82,-1.261,-8.56,,284.9399
5/9/13 20:00,3.100374,17.99,100.207779,88.3,1.819,19.80799,22.171977,0.364146,0.623511,783.350708,-0.656,1.104,403.4,410.9,-9.26,-1.76,-7.505,,288.6669
5/9/13 20:30,3.208206,17.71,100.223022,88.5,1.793,13.679054,13.340924,0.291156,0.425353,773.112427,0.301,1.031,402.3,409.9,-8.37,-0.73,-7.641,,285.468
5/9/13 21:00,2.55594,17.65,100.240952,88.1,1.777,21.761442,46.74756,0.452663,0.788614,777.873901,-0.354,0.893,401.8,409.2,-8.65,-1.247,-7.403,,305.1116
5/9/13 21:30,2.4576,17.31,100.250031,89.3,1.764,17.28412,36.973109,0.349516,0.400867,786.006897,-0.098,0.712,400.4,408,-8.35,-0.81,-7.544,,311.4322
5/9/13 22:00,2.358713,17.24,100.279305,88,1.73,15.658542,53.95099,0.352234,0.310282,795.336121,-0.311,0.826,399.5,407.6,-9.31,-1.137,-8.17,,293.064
5/9/13 22:30,2.600079,17.21,100.266327,87.5,1.716,16.258136,33.177532,0.356257,0.417121,797.783813,-0.31,0.565,398.9,407.2,-9.2,-0.875,-8.32,,291.4352
5/9/13 23:00,2.258954,17.13,100.262978,86.7,1.694,9.553303,23.940296,0.221188,0.311872,798.126709,-0.346,0.461,397.3,406.9,-10.39,-0.808,-9.59,,280.438
5/9/13 23:30,2.750771,17.1,100.27729,85.4,1.664,8.316661,13.040167,0.283361,0.218898,790.302246,-0.481,0.341,396.2,406.7,-11.29,-0.822,-10.47,,280.5928
5/10/13 0:00,2.33516,17.23,100.282204,84.3,1.657,5.619408,14.576527,0.238095,0.2989,784.784485,-0.5,0.34,396.7,406.9,-11.05,-0.84,-10.21,,274.8504
5/10/13 0:30,2.205189,17.23,100.292732,84.1,1.653,5.398089,14.960421,0.223266,0.333318,780.985718,-0.552,0.329,396.4,406.8,-11.26,-0.881,-10.38,,265.119
5/10/13 1:00,2.848352,17.23,100.329727,83.8,1.648,13.642696,26.361894,0.44131,0.300543,776.259705,-0.971,0.277,397,406.7,-10.95,-1.248,-9.7,,275.108
5/10/13 1:30,2.927052,17.06,100.286118,85,1.652,4.689205,22.675114,0.255576,0.035019,767.903931,-0.87,0.367,396.5,405.8,-10.54,-1.238,-9.3,,281.4167
5/10/13 2:00,2.561217,17.08,100.264534,84.1,1.637,3.525489,28.14909,0.361264,0.355124,757.476807,-0.504,0.381,396.4,406,-10.49,-0.884,-9.6,,278.11
5/10/13 2:30,3.013605,17.16,100.250328,82.3,1.611,7.205282,21.030581,0.247771,0.241519,753.804504,-0.521,0.256,396.6,406.2,-10.41,-0.777,-9.63,,284.9898
5/10/13 3:00,2.397008,17.19,100.250023,82.4,1.615,3.794503,13.212379,0.270288,0.195525,753.464783,-0.69,0.256,396.4,406.1,-10.7,-0.946,-9.75,,293.4623
5/10/13 3:30,2.303002,17.22,100.241661,82.4,1.617,4.01338,10.675331,0.229162,0.146266,751.923889,-0.513,0.329,396.1,406.3,-10.97,-0.842,-10.13,,287.2687
5/10/13 4:00,1.783296,17.35,100.226494,82.2,1.627,0.282806,8.692574,0.16251,0.138607,752.753601,-0.521,0.371,396.4,406.7,-11.22,-0.893,-10.33,,285.6909
5/10/13 4:30,1.876631,17.44,100.219109,81.8,1.63,1.203851,8.636951,0.243986,0.101894,753.388855,-0.541,0.391,396.4,407.1,-11.59,-0.932,-10.66,,279.3301
5/10/13 5:00,1.958399,17.54,100.240662,81.3,1.63,1.305761,9.877582,0.233285,0.159562,754.740845,-0.499,0.365,396.9,407.5,-11.42,-0.864,-10.55,,281.4869
5/10/13 5:30,1.66051,17.63,100.248016,81,1.634,-3.229892,8.678503,0.210356,0.163643,757.203247,0.795,0.558,396.8,407.8,-10.76,0.237,-11,,274.9964
5/10/13 6:00,1.805115,17.73,100.250458,81,1.642,1.875772,15.627037,0.256934,0.298118,759.605957,9.79,1.458,397,408.4,-3.009,8.34,-11.34,0.162,278.9147
5/10/13 6:30,1.524035,17.83,100.252357,80.8,1.649,0.857941,14.076824,0.203236,0.321111,764.224243,19.39,2.428,397.3,409.2,5.038,16.96,-11.92,0.128,267.7156
5/10/13 7:00,1.336722,17.83,100.274956,82,1.674,2.353801,17.162217,0.162197,0.523975,776.95874,26.72,3.015,398.4,409.6,12.49,23.71,-11.22,0.112,247.4726
5/10/13 7:30,1.1231,17.8,100.269554,83.2,1.695,5.004987,-1.566143,0.176819,0.008583,791.330566,47.09,5.406,398.8,410.5,29.92,41.69,-11.77,0.11,220.869
5/10/13 8:00,1.139823,17.95,100.258537,84.4,1.736,12.3661,15.756286,0.134599,0.560483,810.319275,133.7,14.82,394.6,414.6,98.9,118.8,-19.96,0.111,235.1581
5/10/13 8:30,1.613409,18.07,100.278816,84,1.742,47.268095,32.611768,0.302597,1.111435,799.431763,204.6,22.2,390.4,418.8,153.9,182.4,-28.43,0.107,263.5651
5/10/13 9:00,1.54258,18.23,100.322395,81.2,1.698,0.398135,61.717637,0.249369,0.784383,785.364868,265.5,30.43,382.7,422.1,195.7,235.1,-39.38,0.112,278.972
5/10/13 9:30,2.43332,18.72,100.341141,75.88,1.638,31.103657,24.033549,0.191294,0.375238,773.954956,288.9,32.08,397.5,426.5,227.7,256.8,-29.05,0.111,278.1213
5/10/13 10:00,2.048784,19.18,100.345276,73.39,1.63,42.28477,30.985753,0.21292,0.184634,770.604797,349,38.81,390.6,431.4,269.4,310.2,-40.8,0.11,279.7502
5/10/13 10:30,2.137037,19.65,100.345352,67.96,1.554,26.096131,47.343914,0.217867,0.328999,760.81427,470.9,52.41,395,438.1,375.4,418.4,-43.08,0.111,275.9464
5/10/13 11:00,2.14732,20.34,100.294258,67.45,1.61,110.470113,40.206668,0.451246,0.590697,761.721863,698.6,76.66,383.6,450.9,554.6,621.9,-67.33,0.11,246.4281
5/10/13 11:30,2.201152,20.8,100.252632,66.06,1.622,85.306815,17.292195,0.165579,0.276543,758.152466,646.2,67.15,378.9,455,503,579.1,-76.05,0.104,252.0306
5/10/13 12:00,2.100341,21.28,100.222946,63.97,1.618,145.2108,96.103235,0.249998,0.309241,754.29895,790.9,80.5,383.8,463.4,630.9,710.4,-79.5,0.102,263.0528
5/10/13 12:30,2.040674,21.64,100.214569,61.82,1.598,67.546455,46.317735,0.366311,0.171887,752.735535,354,37.62,405.8,455.9,266.2,316.4,-50.18,0.106,255.3898
5/10/13 13:00,2.022877,21.86,100.203812,61.53,1.613,45.652992,34.042172,0.225719,0.30653,750.868774,319.4,34.59,404.8,452.7,236.9,284.8,-47.88,0.108,262.4828
5/10/13 13:30,2.626835,21.93,100.215889,64.38,1.695,61.037694,39.023704,0.414453,0.472552,749.400085,233.8,25.18,408.1,448.8,168,208.7,-40.7,0.108,237.9568
5/10/13 14:00,2.832296,21.94,100.224045,65.48,1.724,45.144777,39.971976,0.35454,0.370003,749.44342,173.9,18.81,409,445.2,118.8,155,-36.21,0.108,251.0239
5/10/13 14:30,2.239175,21.93,100.170204,66.86,1.759,51.93124,61.707421,0.454654,0.693679,746.831421,193.2,21.23,406,444.2,133.7,171.9,-38.21,0.11,277.3032
5/10/13 15:00,1.992075,21.87,100.128273,66.95,1.756,48.171431,44.09708,0.348087,0.60142,745.615784,178.8,19.02,403.4,444.1,119.2,159.8,-40.62,0.106,275.3861
5/10/13 15:30,2.249764,21.79,100.104469,67.07,1.749,36.601317,46.866333,0.369244,0.565682,745.677124,187.3,20.55,400.9,442.9,124.8,166.8,-41.98,0.11,260.8935
5/10/13 16:00,2.1124,21.72,100.096649,65.87,1.711,19.207571,6.793282,0.25995,0.444097,744.82843,112.5,12.36,399.1,440,59.22,100.1,-40.9,0.11,288.356
5/10/13 16:30,1.53002,21.87,100.095116,63.51,1.665,21.98657,41.054034,0.348724,0.642439,749.996277,130.5,15.05,397.1,440.2,72.45,115.5,-43.03,0.115,256.2219
5/10/13 17:00,1.974569,21.93,100.064629,62.08,1.634,11.918889,30.541466,0.318535,0.549819,749.747009,77.93,8.93,396.4,438.4,26.99,68.99,-42.01,0.115,258.4446
5/10/13 17:30,1.736117,21.9,100.032471,63.58,1.67,16.481055,2.927818,0.320755,0.914067,751.815063,64.08,7.837,395.3,436.5,15.04,56.24,-41.2,0.122,239.703
5/10/13 18:00,1.688997,21.8,100.043602,68.16,1.779,9.332941,-9.563416,0.210459,1.129767,752.205261,31.22,4.271,395.2,434.2,-11.99,26.95,-38.94,0.14,247.2026
5/10/13 18:30,2.160717,21.62,100.07563,72.72,1.877,6.762591,-28.854559,0.353754,1.201927,755.764832,8.57,1.876,394.8,431.7,-30.24,6.695,-36.94,0.258,255.2201
5/10/13 19:00,1.230865,21.42,100.032761,75.67,1.931,2.345746,4.05259,0.245433,0.38898,766.87915,0.079,1.285,393.8,429.7,-37.12,-1.206,-35.91,,230.2808
5/10/13 19:30,1.980114,21.23,100.052399,77.27,1.948,6.445133,4.065861,0.157284,0.531398,768.043762,-1.837,1.02,392.1,428.1,-38.88,-2.858,-36.02,,262.9995
5/10/13 20:00,1.443237,21.08,100.052834,77.85,1.945,4.419687,12.62391,0.310111,0.975647,768.618652,-2.126,1.131,390.1,426.9,-40.07,-3.257,-36.81,,229.1635
5/10/13 20:30,2.352454,20.96,100.111832,78.51,1.946,17.155533,18.791212,0.264372,1.000359,768.719421,-2.552,1.157,374,424.7,-54.41,-3.709,-50.7,,261.5486
5/10/13 21:00,1.659697,20.71,100.12455,79.79,1.949,-11.701375,2.734701,0.26334,0.61147,771.516724,-3.609,1.742,354.8,421.3,-71.9,-5.351,-66.55,,247.3254
5/10/13 21:30,1.735025,20.52,100.209045,80.7,1.947,-5.579093,4.061968,0.186096,0.433632,777.397217,-3.278,1.865,355.5,419.8,-69.38,-5.143,-64.24,,243.4877
5/10/13 22:00,1.457069,20.29,100.220352,82,1.952,-4.419338,6.57587,0.22745,0.665477,781.264832,-3.356,1.987,354,418.2,-69.53,-5.343,-64.18,,248.1545
5/10/13 22:30,1.608209,20.03,100.23085,83.1,1.945,-6.327082,7.458733,0.232146,0.747454,785.858032,-3.332,2.021,353.1,416.8,-69.12,-5.354,-63.77,,255.8313
5/10/13 23:00,1.660972,19.85,100.241379,83.8,1.941,-8.269605,10.479483,0.301029,0.803938,782.314758,-3.375,1.823,351.2,415.7,-69.66,-5.198,-64.46,,250.6213
5/10/13 23:30,1.746704,19.65,100.240784,84.8,1.94,-5.76275,2.285769,0.120513,0.23413,779.267395,-3.358,1.947,349.4,414.3,-70.22,-5.305,-64.91,,264.4932
5/11/13 0:00,1.655596,19.4,100.217567,85.6,1.928,-5.566865,14.852213,0.339494,0.780566,777.150574,-3.552,1.971,346.7,413,-71.81,-5.523,-66.29,,251.4552
5/11/13 0:30,1.803,19.2,100.166687,86.4,1.922,-4.377069,1.40153,0.186001,0.237917,775.069336,-3.418,1.809,346.8,411.9,-70.36,-5.227,-65.14,,262.5898
5/11/13 1:00,1.634451,19.03,100.16082,87.4,1.923,-5.815754,-1.106369,0.195226,0.362504,773.40332,-3.389,1.929,345.7,410.7,-70.32,-5.318,-65,,259.6618
5/11/13 1:30,1.489336,18.85,100.143913,88.4,1.922,-20.188382,-28.903153,0.211179,0.465609,774.994263,-3.524,1.859,344,409.6,-71,-5.383,-65.62,,257.3555
5/11/13 2:00,1.607722,18.69,100.127296,89.1,1.918,-7.972941,-3.69773,0.241954,0.390682,775.654297,-3.39,1.856,344.5,408.8,-69.61,-5.246,-64.36,,245.789
5/11/13 2:30,1.408343,18.54,100.123169,89.6,1.911,-8.144655,-27.502618,0.230541,0.200852,777.4422,-3.51,1.908,344.7,408.1,-68.85,-5.419,-63.43,,256.3204
5/11/13 3:00,1.078019,18.39,100.120216,90.1,1.905,-3.180984,-6.833464,0.139673,0.102107,776.943665,-3.34,1.902,344.5,407.1,-67.87,-5.242,-62.63,,231.4966
5/11/13 3:30,0.907029,18.22,100.106041,90.7,1.897,1.841422,7.722421,0.174563,0.3817,798.232117,-1.413,1.4,388.1,409.1,-23.78,-2.814,-20.97,,213.3577
5/11/13 4:00,1.453954,18.1,100.096825,91.3,1.895,1.017997,12.740584,0.231398,0.66815,810.316956,-1.139,0.791,390.1,409.8,-21.64,-1.93,-19.71,,203.9801
5/11/13 4:30,1.509866,18.01,100.038498,91.7,1.893,7.389002,8.626164,0.320119,1.299782,803.163757,-0.415,0.819,395.8,410.4,-15.82,-1.235,-14.58,,213.6684
5/11/13 5:00,1.610002,18,100.029716,91,1.877,6.882056,21.560173,0.284356,0.682074,783.396484,0.131,0.77,404.4,411.8,-8.07,-0.64,-7.429,,243.8254
5/11/13 5:30,1.86357,18.12,100.062943,90.4,1.879,10.485523,20.103359,0.182514,0.183298,790.705627,2.988,1.184,382.7,410.6,-26.11,1.804,-27.92,,254.1777
5/11/13 6:00,2.092066,18.11,100.106194,89.9,1.866,6.323934,11.235966,0.375856,0.157106,792.889587,17.89,2.985,390.7,411.3,-5.724,14.9,-20.62,0.173,254.5943
5/11/13 6:30,2.198007,18.11,100.122787,88.9,1.848,12.47557,37.241602,0.335582,0.640319,795.33728,60.48,8.32,364.4,411.1,5.48,52.16,-46.68,0.136,271.5565
5/11/13 7:00,1.46232,18.19,100.124344,87.2,1.82,15.012209,20.824738,0.206406,0.362065,795.198547,99.7,12.76,375.9,413.9,48.9,86.9,-38.03,0.128,260.9773
5/11/13 7:30,1.615888,18.62,100.12262,83.4,1.789,14.440003,15.966731,0.188162,0.341945,788.344604,144.5,17.32,387.7,419,95.9,127.2,-31.28,0.12,264.0804
5/11/13 8:00,2.099317,19.07,100.129715,81.1,1.788,31.331179,13.170926,0.330515,0.397472,785.724243,197.3,23.69,386.9,422.7,137.8,173.6,-35.8,0.119,246.6637
5/11/13 8:30,2.304159,19.35,100.127113,79.7,1.789,47.001222,39.757362,0.332295,0.497041,781.698242,353,44.55,374.5,428.8,254.2,308.5,-54.29,0.125,233.3029
5/11/13 9:00,2.432367,20.09,100.123444,75.12,1.765,76.493642,41.856767,0.506602,0.236041,773.388123,536,69.13,356.2,439.3,383.8,466.9,-83.1,0.129,238.803
5/11/13 9:30,2.775357,20.82,100.123779,72.2,1.775,169.582341,55.318385,0.511949,0.306041,775.814087,612.4,78.47,365.9,448.1,451.8,534,-82.2,0.128,244.0137
5/11/13 10:00,2.91522,20.75,100.122734,73.56,1.801,128.767662,40.761877,0.472722,0.168589,784.07428,645.2,81.1,362.1,450.4,475.8,564.1,-88.3,0.126,250.575
5/11/13 10:30,2.827934,21.15,100.11937,72.48,1.818,124.307539,62.827924,0.673459,-0.224172,803.960754,773,92.3,364.8,459.1,586.4,680.6,-94.3,0.119,224.0169
5/11/13 11:00,3.378186,21.71,100.094925,69.21,1.796,163.078327,102.669365,0.713738,0.529694,795.640625,839,93.2,366.1,465.8,645.9,745.5,-99.6,0.111,225.0339
5/11/13 11:30,3.389484,22.5,100.037254,62.43,1.7,185.057502,125.42138,0.643097,0.630109,779.851868,860,88.9,368.3,472.7,667.2,771.5,-104.4,0.103,232.7347
5/11/13 12:00,2.902017,23.42,100.010124,58.29,1.679,202.575246,28.370934,0.752952,-0.044068,775.477051,862,85.8,373.1,480,669,775.9,-106.9,0.1,219.7638
5/11/13 12:30,3.737983,23.91,99.999924,49.75,1.475,209.842993,-44.739357,0.7553,-0.1009,763.079346,907,88,370.4,484.6,704.8,819,-114.2,0.097,220.1626
5/11/13 13:00,3.663358,24.4,99.971428,48.73,1.489,202.327955,29.965775,0.753025,0.978704,756.00116,873,86.5,373.9,487.4,673.4,786.9,-113.5,0.099,222.9321
5/11/13 13:30,3.10067,24.77,99.93882,51.65,1.613,226.010104,104.670908,0.634463,0.487412,759.619324,832,84.2,378.3,489.4,636.7,747.8,-111.1,0.101,234.4674
5/11/13 14:00,3.851498,25.04,99.903389,49.05,1.558,152.380451,50.930452,0.691197,0.386268,754.613037,808,81.2,378,490.2,614.8,727,-112.2,0.1,224.0653
5/11/13 14:30,3.592605,25.43,99.877457,47.3,1.537,174.767315,70.258035,0.756686,0.286751,750.876709,763.6,74.59,377.1,490.7,575.5,689,-113.6,0.098,226.4834
5/11/13 15:00,2.972331,25.91,99.865791,44.31,1.481,162.142644,125.496957,0.613539,0.304524,747.261902,696.7,67.1,376.5,492.5,513.7,629.6,-115.9,0.097,230.4173
5/11/13 15:30,3.096023,26.13,99.795723,42.15,1.428,122.061635,70.357781,0.647209,0.356314,749.5271,598.2,59.38,375.3,489.7,424.4,538.8,-114.3,0.1,225.5294
5/11/13 16:00,2.917386,26.37,99.782982,41.39,1.422,109.553669,40.550406,0.567577,0.361443,749.438843,531.3,52.77,374.5,486.8,366.3,478.5,-112.3,0.099,225.1368
