T_Local,Ws_grass,Ta_grass,P_mean_grass,Rh_grass,e_grass,Hs_grass,Le_grass,Ustar_grass,Fco2_grass,CO2_grass,DR_grass,UR_grass,DLR_grass,ULR_grass,Rn_grass,Rns_grass,Rnl_grass,Alb_grass,Wd_grass
7/2/13 22:00,0.914737,28.74,99.93029,77.62,3.063,-8.754842,1.667748,0.082816,0.129147,706.431702,-0.405233,0.832012,430.045,455.3212,-26.51334,-1.237245,-25.2762,,182.1082
7/2/13 22:30,1.300134,28.48,99.905136,77.92,3.028,-9.187891,9.319207,0.087432,0.122762,703.968323,-0.815372,1.511815,424.5895,455.2737,-33.01145,-2.327187,-30.6842,,191.9402
7/2/13 23:00,1.299875,28.23,99.899597,78.87,3.021,-8.753784,3.994886,0.107323,0.04714,708.263855,-1.108381,1.475828,423.7552,454.8527,-33.68172,-2.584209,-31.0975,,209.7012
7/2/13 23:30,1.18427,28.28,99.877464,78.9,3.031,-9.10476,3.795802,0.104169,0.051452,704.033508,-0.842727,1.525952,427.7595,455.8254,-30.43462,-2.368679,-28.0659,,211.6921
7/3/13 0:00,1.220998,27.91,99.875725,81.3,3.056,-7.042633,8.465124,0.081915,0.065267,710.811523,-0.533547,0.981706,432.8559,454.5658,-23.22519,-1.515252,-21.7099,,197.4528
7/3/13 0:30,1.61665,27.78,99.874954,82.8,3.088,-8.308269,13.162502,0.126386,0.021242,711.866455,-0.727473,1.210606,432.0646,456.4959,-26.3694,-1.938079,-24.4313,,197.3994
7/3/13 1:00,2.302093,28.17,99.801498,82,3.128,-23.962531,14.354834,0.251254,0.142333,687.676758,-0.857616,1.490958,430.8352,459.7095,-31.22279,-2.348574,-28.8743,,200.7871
7/3/13 1:30,2.208103,28.18,99.76725,81,3.092,-28.849941,14.37377,0.258549,0.191387,684.2677,-1.516657,0.993421,428.6296,459.9128,-33.79331,-2.510078,-31.2832,,210.4998
7/3/13 2:00,1.761311,28.03,99.75206,80.8,3.06,-21.487192,16.375483,0.211886,0.155338,682.961853,-1.559931,1.00678,427.8987,458.5517,-33.21982,-2.566711,-30.653,,215.6665
7/3/13 2:30,1.912526,27.86,99.749329,80.1,3.003,-23.028476,18.424732,0.219687,0.174442,681.703125,-1.082349,1.122926,431.3941,457.8822,-28.69332,-2.205275,-26.4881,,209.3519
7/3/13 3:00,2.318648,28.05,99.750908,78.46,2.975,-27.394955,21.61004,0.272556,0.195025,685.50647,-0.998333,1.000481,434.62,459.386,-26.76485,-1.998814,-24.766,,204.3333
7/3/13 3:30,2.633216,27.88,99.75016,78.8,2.958,-21.758961,19.172383,0.279131,0.135842,690.014404,-1.528689,0.817958,427.8966,458.4992,-32.94922,-2.346647,-30.6026,,198.1031
7/3/13 4:00,1.853974,27.66,99.751785,79.31,2.939,-20.167759,14.091761,0.206373,0.148152,684.660034,-1.310749,0.837543,430.614,456.8283,-28.36254,-2.148292,-26.2143,,205.7357
7/3/13 4:30,1.944684,27.74,99.777802,79.03,2.942,-20.148939,16.061609,0.198876,0.153647,683.903442,-1.014477,0.963432,433.3799,457.4374,-26.03541,-1.977909,-24.0575,,208.0455
7/3/13 5:00,1.848332,27.46,99.81115,80.4,2.943,-14.831247,12.799396,0.18262,0.092631,693.335266,-1.044565,0.711891,431.0355,455.8316,-26.55258,-1.756456,-24.7961,,200.3203
7/3/13 5:30,1.376179,27.11,99.844147,82.5,2.96,-12.23365,10.524382,0.133932,0.117846,707.190857,6.792898,1.805491,431.0721,454.3771,-18.31758,4.987407,-23.305,,206.15
7/3/13 6:00,1.522191,27.37,99.84697,80.5,2.932,-10.547369,15.72881,0.146678,0.076413,702.26062,31.36351,6.084437,426.272,456.7761,-5.225093,25.279073,-30.5041,0.198495,197.6668
7/3/13 6:30,1.59853,27.78,99.855476,78.42,2.926,-5.804791,20.060376,0.156676,0.024712,695.894897,67.49214,11.14602,426.3355,460.9846,21.69706,56.34612,-34.6491,0.165413,198.2993
7/3/13 7:00,0.704158,28.21,99.871605,77.55,2.966,-3.971723,9.283471,0.090047,-0.009305,695.586609,101.5044,15.92821,428.8891,465.6409,48.82435,85.57619,-36.7518,0.156442,200.3185
7/3/13 7:30,1.010362,29.56,99.90976,72.79,3.01,25.88794,64.57896,0.088656,-0.149722,682.73877,240.872,36.56979,440.4043,480.2935,164.413,204.30221,-39.8892,0.149058,192.4396
7/3/13 8:00,1.937545,30.4,99.907928,70.5,3.061,50.944892,87.14098,0.222059,-0.256539,667.196167,297.8021,42.1874,445.9684,487.6142,213.9688,255.6147,-41.6458,0.14151,229.5162
7/3/13 8:30,2.788816,31.21,99.953278,66.83,3.038,93.017142,150.504803,0.348491,-0.326031,664.206848,480.5423,68.52885,446.5277,497.8364,360.7049,412.01345,-51.3087,0.14138,229.5793
7/3/13 9:00,3.974499,32.13,99.909866,62.19,2.979,126.951593,193.430802,0.541637,-0.390976,658.026489,607.0153,83.465,446.2216,506.5302,463.2416,523.5503,-60.3086,0.137156,221.9822
7/3/13 9:30,4.187101,32.48,99.901421,61.44,3.001,150.394721,184.940072,0.522712,-0.355605,657.61084,674.9149,89.65621,450.2342,512.1987,523.2941,585.25869,-61.9645,0.131868,222.1594
7/3/13 10:00,3.955922,32.98,99.923225,60.23,3.027,201.106837,234.121016,0.534999,-0.396754,650.052429,776.3084,101.0321,453.7714,520.6913,608.3564,675.2763,-66.9199,0.129918,217.1253
7/3/13 10:30,4.618686,33.34,99.897079,58.73,3.011,202.796597,239.070756,0.600558,-0.328248,637.559937,811.8238,104.0606,455.8788,523.42,640.222,707.7632,-67.5412,0.128004,215.9874
7/3/13 11:00,5.138857,33.39,99.879921,57.19,2.941,191.34799,266.12183,0.65566,-0.370254,632.182678,780.7656,102.0424,457.6422,521.2224,615.1431,678.7232,-63.5802,0.130596,223.6765
7/3/13 11:30,4.585938,33.95,99.883057,56.7,3.008,205.395,249.373972,0.608028,-0.388445,628.452393,831.1512,109.9186,464.8681,528.4456,657.6552,721.2326,-63.5775,0.132154,221.2976
7/3/13 12:00,4.330288,34.21,99.846664,56.51,3.042,194.271555,275.471,0.546607,-0.398221,624.312866,831.0237,110.2065,466.5919,530.847,656.5622,720.8172,-64.2551,0.132559,211.9181
7/3/13 12:30,4.963325,34.42,99.803719,54.29,2.956,209.282791,312.050799,0.635098,-0.375776,624.5802,824.3469,110.2161,466.4549,531.4883,649.0974,714.1308,-65.0334,0.133564,232.334
7/3/13 13:00,4.468763,34.39,99.763969,54.62,2.97,161.152503,289.80026,0.606655,-0.403876,621.412659,680.9185,89.99738,463.9713,526.7582,528.1342,590.92112,-62.7869,0.131237,230.7436
7/3/13 13:30,4.983367,35.1,99.770958,51.49,2.911,246.753265,317.228597,0.639609,-0.284835,619.28894,953.5904,128.5502,464.5711,540.8359,748.7753,825.0402,-76.2648,0.13462,240.0366
7/3/13 14:00,4.942826,35.44,99.718414,49.57,2.855,234.219867,306.630466,0.609708,-0.273047,624.42804,897.3672,123.2354,463.0135,542.0747,695.0707,774.1318,-79.0612,0.137362,238.8988
7/3/13 14:30,5.478199,35.3,99.66011,48.02,2.746,207.555289,292.863508,0.589816,-0.17787,625.406128,826.951,119.1995,459.6655,537.0974,630.3196,707.7515,-77.4319,0.144189,251.79
7/3/13 15:00,4.573894,35.33,99.658257,49.24,2.821,171.812353,247.650302,0.508426,-0.217423,625.144592,748.7971,111.7687,461.3917,536.3784,562.0417,637.0284,-74.9867,0.149312,246.7612
7/3/13 15:30,4.26452,35.33,99.631592,50.3,2.881,161.475375,242.065474,0.537213,-0.241276,626.492004,643.0583,99.33661,463.6404,532.7014,474.6608,543.72169,-69.061,0.152794,233.5829
7/3/13 16:00,4.528716,35.03,99.594856,50.84,2.863,125.490992,237.961289,0.600857,-0.226307,625.990234,518.5016,83.99203,460.9668,524.1913,371.285,434.50957,-63.2245,0.160205,223.2403
7/3/13 16:30,4.08512,34.8,99.581337,51.96,2.889,78.871386,178.929901,0.546162,-0.134766,626.600342,396.1389,68.30704,458.6432,518.8317,267.6433,327.83186,-60.1885,0.164243,224.4215
7/3/13 17:00,3.950821,34.98,99.548569,51.85,2.912,83.760633,173.377551,0.501934,-0.176908,625.444519,413.2302,79.35082,458.278,520.1162,272.0413,333.87938,-61.8382,0.192401,231.4063
7/3/13 17:30,3.161095,34.15,99.529556,53.81,2.886,20.498121,114.45656,0.38595,-0.052007,629.626892,208.991,41.1584,453.9138,507.4315,114.3149,167.8326,-53.5177,0.1907,237.2881
7/3/13 18:00,2.479824,33.25,99.532059,57.35,2.925,-1.477551,75.055006,0.295054,0.030362,633.982666,121.1598,24.57756,452.6355,498.0402,51.1776,96.58224,-45.4047,0.186363,237.4126
7/3/13 18:30,2.116722,32.73,99.589195,59.45,2.946,-6.941215,51.443677,0.219794,0.068139,638.427917,94.92593,24.2835,451.5087,493.2582,28.89297,70.64243,-41.7495,0.23796,236.2496
7/3/13 19:00,1.724629,32.58,99.584816,60.88,2.991,-13.569593,39.842544,0.210415,0.100469,642.359009,60.21303,15.64725,449.8324,489.8028,4.595377,44.56578,-39.9704,0.252698,221.0307
7/3/13 19:30,1.926946,31.6,99.588058,64.6,3.003,-26.584156,22.511271,0.211957,0.177005,647.859741,2.292987,0.752076,440.4195,479.4693,-37.50883,1.540911,-39.0498,,221.196
7/3/13 20:00,1.451734,30.81,99.612465,67.72,3.01,-20.229234,15.759189,0.157633,0.17477,654.884766,-2.174077,0.782266,438.7866,472.6525,-36.82224,-2.956343,-33.8659,,225.6321
7/3/13 20:30,1.215379,30.51,99.624809,68.88,3.01,-11.580251,7.729428,0.120644,0.11639,655.597229,-0.953126,1.123283,448.0743,471.0939,-25.09597,-2.076409,-23.0196,,221.0307
7/3/13 21:00,1.322218,30.16,99.634621,71.05,3.042,-11.975313,11.333232,0.123841,0.127224,665.048279,-1.16668,0.706385,445.7097,469.13,-25.2934,-1.873065,-23.4203,,208.7188
7/3/13 21:30,1.278214,29.74,99.654327,73.45,3.069,-9.178113,11.997089,0.108064,0.116941,676.215637,-1.193253,0.815279,442.2829,466.4493,-26.17503,-2.008532,-24.1664,,213.4014
7/3/13 22:00,1.408024,29.45,99.704437,75.16,3.09,-12.827052,11.999769,0.133473,0.154718,683.692505,-0.62327,1.071472,445.6154,466.1507,-22.22998,-1.694742,-20.5353,,210.9406
7/3/13 22:30,1.680574,29.72,99.711983,75.36,3.147,-19.696492,18.388693,0.191984,0.21323,663.844788,-0.715958,1.177398,447.2707,469.3209,-23.94358,-1.893356,-22.0502,,214.6769
7/3/13 23:00,1.774349,29.63,99.694618,74.31,3.087,-22.320963,22.0182,0.215948,0.200049,663.688782,-1.044484,1.028521,443.777,468.4485,-26.7445,-2.073005,-24.6715,,211.4634
7/3/13 23:30,1.690852,29.51,99.661621,73.32,3.025,-18.507885,11.91557,0.17131,0.151722,661.720276,-1.071319,0.814499,445.8253,467.6559,-23.71651,-1.885818,-21.8306,,217.7303
7/4/13 0:00,1.36997,29.13,99.64621,74.09,2.989,-12.046006,11.496573,0.131501,0.151519,664.864929,-1.093488,0.570876,444.6746,464.7974,-21.78724,-1.664364,-20.1228,,215.8599
7/4/13 0:30,1.585153,29.05,99.627953,73.39,2.947,-19.28645,22.952526,0.172939,0.203052,662.331848,-0.704737,1.060219,444.2254,464.8783,-22.41776,-1.764956,-20.6529,,216.9048
7/4/13 1:00,2.113042,29.52,99.620064,69.73,2.877,-26.145882,22.36704,0.246414,0.16506,652.048523,-1.16243,1.314309,436.3042,466.5613,-32.7338,-2.476739,-30.2571,,211.3544
7/4/13 1:30,2.121825,29.17,99.589348,71.52,2.893,-27.952696,19.155994,0.256248,0.188023,655.02594,-1.727795,0.929851,431.8029,464.6479,-35.50262,-2.657646,-32.845,,212.1114
7/4/13 2:00,1.83001,28.86,99.536858,73.89,2.935,-21.323447,15.103906,0.207569,0.126919,657.419434,-1.714312,0.854854,430.9696,462.3236,-33.92321,-2.569166,-31.354,,201.7305
7/4/13 2:30,2.153948,28.87,99.525238,74.12,2.947,-30.801724,20.811521,0.273659,0.189039,653.701904,-1.232819,1.424122,431.3438,463.1281,-34.44117,-2.656941,-31.7843,,205.6823
7/4/13 3:00,2.73962,28.94,99.506248,74.29,2.965,-29.329033,22.657744,0.307932,0.152005,652.425903,-1.543958,1.095927,431.3798,464.5864,-35.8465,-2.639885,-33.2066,,203.3472
7/4/13 3:30,3.042311,28.95,99.498924,73.93,2.953,-30.367696,23.287326,0.349546,0.126568,650.522156,-1.509732,1.081776,431.6444,464.9397,-35.88676,-2.591508,-33.2953,,199.1919
7/4/13 4:00,2.891166,29.01,99.48275,72.9,2.922,-29.496814,27.21393,0.336407,0.135293,649.637756,-1.670894,0.931925,431.8084,465.1144,-35.90882,-2.602819,-33.306,,201.2103
7/4/13 4:30,2.770465,28.85,99.484871,73.1,2.902,-37.74346,27.128947,0.351777,0.179453,651.643799,-1.835939,0.963238,428.2529,463.8478,-38.39415,-2.799177,-35.5949,,203.9383
7/4/13 5:00,3.320474,28.93,99.475075,72.39,2.887,-41.797946,34.021531,0.411137,0.173714,650.628418,-1.462977,1.221813,427.5049,464.7648,-39.94464,-2.68479,-37.2599,,202.559
7/4/13 5:30,2.510636,28.75,99.483604,73.14,2.887,-34.889417,28.121522,0.325379,0.201414,654.268066,7.935733,2.312309,427.3855,463.9369,-30.92792,5.623424,-36.5514,,218.6623
7/4/13 6:00,2.229167,28.83,99.473274,72.6,2.879,-23.479748,33.253121,0.295656,0.103098,651.72522,44.15446,8.38236,428.076,465.4962,-1.648092,35.7721,-37.4202,0.192761,215.7975
7/4/13 6:30,2.729058,29.41,99.49086,69.7,2.858,-23.102372,67.989926,0.361332,0.091753,645.243103,103.7474,18.62188,429.1029,470.3632,43.86525,85.12552,-41.2603,0.177738,213.4602
7/4/13 7:00,3.01508,30.23,99.508286,66.81,2.873,-0.446097,77.259976,0.404495,-0.047012,640.746033,174.8833,28.74431,432.4244,477.2531,101.3103,146.13899,-44.8287,0.164045,207.6723
7/4/13 7:30,3.518045,30.46,99.516205,65.56,2.856,19.106425,87.792873,0.452906,-0.121687,638.581665,244.0257,38.58494,433.8846,481.4271,157.8983,205.44076,-47.5425,0.157279,208.1032
7/4/13 8:00,3.790757,31,99.526863,64.1,2.879,67.972836,124.275675,0.497653,-0.216976,636.882568,384.57,58.88089,436.9501,489.7849,272.8543,325.68911,-52.8348,0.152709,205.1231
7/4/13 8:30,4.292902,31.67,99.521965,61.76,2.882,92.861549,140.074069,0.518507,-0.260832,636.948303,527.2295,77.19737,441.0001,499.149,391.8834,450.03213,-58.1489,0.146434,204.675
7/4/13 9:00,4.186307,32,99.511414,60.66,2.884,119.992385,172.127097,0.541524,-0.321144,636.172363,581.9885,81.43407,444.2204,504.5971,440.1777,500.55443,-60.3767,0.139668,214.7614
7/4/13 9:30,3.566737,32.6,99.524956,59.56,2.929,133.104876,191.977484,0.472636,-0.331952,633.66748,641.0937,86.06812,449.1096,513.3779,490.7573,555.02558,-64.2683,0.134161,207.431
7/4/13 10:00,3.765886,32.99,99.543732,57.99,2.915,150.829638,218.335772,0.517735,-0.371169,627.41748,698.1771,92.59138,451.7777,517.8689,539.4945,605.58572,-66.0912,0.132506,214.4873
7/4/13 10:30,3.987608,33.5,99.515953,56.48,2.922,185.354946,279.885182,0.552011,-0.45168,621.466125,749.6556,98.7841,455.3238,522.7186,583.4768,650.8715,-67.3948,0.131625,217.8603
7/4/13 11:00,4.684785,33.7,99.504181,55.64,2.911,180.346328,237.173352,0.618896,-0.357824,618.784485,756.4045,99.4032,456.9134,523.7143,590.2004,657.0013,-66.8009,0.131377,209.6324
7/4/13 11:30,4.423648,33.89,99.497696,55.82,2.952,167.489497,254.192609,0.585617,-0.377278,616.605042,693.2594,91.30753,459.9398,523.989,537.9026,601.95187,-64.0492,0.131371,216.0468
7/4/13 12:00,4.217976,34.09,99.481979,55.9,2.988,155.737302,245.075974,0.546852,-0.348305,614.019043,786.1901,104.5315,460.7819,528.3759,614.0646,681.6586,-67.594,0.13301,214.6021
7/4/13 12:30,4.218139,34.77,99.433983,54.89,3.048,165.634618,236.990735,0.537792,-0.303679,610.788452,808.3571,108.2586,467.8699,535.5681,632.4001,700.0985,-67.6982,0.133604,218.5312
7/4/13 13:00,4.226696,34.78,99.374542,55.15,3.064,112.469411,175.873749,0.51585,-0.240223,609.453796,642.5992,88.11152,467.9063,528.0392,494.3547,554.48768,-60.1329,0.136701,213.2595
7/4/13 13:30,4.545897,35.47,99.347267,51.8,2.99,170.29153,248.756817,0.619136,-0.26166,608.543945,773.2565,106.3992,472.6577,537.8147,601.7003,666.8573,-65.157,0.136478,213.4458
7/4/13 14:00,5.298096,35.77,99.304924,49.75,2.919,211.777976,272.526995,0.679826,-0.258676,609.707764,866.4609,123.8253,471.452,540.8736,673.2141,742.6356,-69.4216,0.142963,228.0653
7/4/13 14:30,4.953706,35.65,99.28463,49.84,2.905,157.159442,274.441093,0.625046,-0.342912,609.308044,709.2319,103.9983,470.8937,534.9016,541.2256,605.2336,-64.0079,0.146581,227.0062
7/4/13 15:00,3.978722,34.83,99.242355,52.88,2.945,51.87467,170.225807,0.529176,-0.203895,608.343994,369.3333,54.24403,469.4472,517.287,267.2495,315.08927,-47.8398,0.146873,214.7848
7/4/13 15:30,4.658682,34.38,99.237617,55.52,3.017,61.146983,164.765959,0.574505,-0.229014,608.162231,371.4608,57.07458,467.5739,513.6922,268.268,314.38622,-46.1183,0.153258,202.1845
7/4/13 16:00,4.192177,34.5,99.244347,55.31,3.025,61.856635,141.044934,0.531849,-0.219479,607.153687,392.7664,61.53864,466.3601,515.5918,281.9962,331.22776,-49.2317,0.156413,205.9114
7/4/13 16:30,3.972487,34.09,99.219238,56.46,3.019,26.020386,109.672344,0.510346,-0.122691,608.196106,257.3335,38.6517,463.5492,508.5066,173.7244,218.6818,-44.9574,0.14946,211.3612
7/4/13 17:00,3.263488,33.49,99.214706,58.29,3.014,-2.155187,99.560734,0.431623,0.002471,610.820007,147.7158,21.59351,463.3179,501.1457,88.29449,126.12229,-37.8278,0.146104,213.0358
7/4/13 17:30,2.758229,32.87,99.229515,61.56,3.074,-12.275875,63.469223,0.330205,0.096738,613.628784,82.20714,11.94474,463.5103,495.2721,38.5006,70.2624,-31.7618,0.145372,225.262
7/4/13 18:00,2.449526,32.43,99.243164,63.83,3.109,-16.899969,52.868948,0.304466,0.139628,615.628052,53.61029,8.228905,462.317,491.2128,16.4856,45.381385,-28.8958,0.153906,223.0634
7/4/13 18:30,1.797342,31.93,99.24762,67.31,3.188,-12.830395,26.133566,0.211219,0.138413,619.685913,33.50776,5.360374,461.1464,487.0037,2.290054,28.147386,-25.8573,0.160294,224.0735
7/4/13 19:00,1.878274,31.68,99.25071,68.56,3.202,-12.268282,20.187416,0.202075,0.115327,623.177551,16.22717,3.097049,458.6824,483.5993,-11.78684,13.130121,-24.9169,0.202899,202.3584
7/4/13 19:30,2.175736,31.4,99.250153,68.47,3.147,-20.387965,18.242566,0.250027,0.166658,627.583618,0.695395,0.903831,457.0529,480.4033,-23.55883,-0.208437,-23.3504,,204.6453
7/4/13 20:00,2.806586,31.48,99.252808,65.64,3.03,-28.638021,30.293468,0.337962,0.179151,626.043457,-1.313062,0.814855,454.725,480.9391,-28.34202,-2.127917,-26.2141,,204.3439
7/4/13 20:30,3.372662,31.43,99.253235,63.87,2.94,-37.39859,35.414913,0.439496,0.197148,626.729797,-1.504995,0.939978,449.9392,480.7105,-33.21627,-2.444973,-30.7713,,207.9155
7/4/13 21:00,3.480764,31.45,99.331932,63.03,2.905,-34.525608,35.079805,0.428086,0.160803,628.093872,-1.667488,0.744414,449.6418,480.8996,-33.66967,-2.411902,-31.2578,,209.9858
7/4/13 21:30,3.036782,31.05,99.348793,64.72,2.915,-35.421226,31.1501,0.387232,0.181175,632.261841,-2.027524,0.563477,443.6367,477.575,-36.52937,-2.591001,-33.9383,,205.6468
7/4/13 22:00,2.602973,30.71,99.370956,66.07,2.92,-31.883667,28.788602,0.334963,0.179944,635.780029,-1.747518,0.727795,445.2563,475.6895,-32.90849,-2.475313,-30.4332,,213.9662
7/4/13 22:30,2.074226,30.24,99.366081,68.31,2.937,-27.684827,21.156098,0.265783,0.176002,640.881042,-1.884154,0.678666,440.3741,471.8024,-33.99117,-2.56282,-31.4283,,216.1234
7/4/13 23:00,2.754077,30.14,99.345444,68.47,2.929,-32.231433,24.538196,0.334503,0.162119,641.135803,-1.596148,1.18864,437.6367,472.04,-37.18811,-2.784788,-34.4033,,212.1143
7/4/13 23:30,2.303209,30.08,99.340889,68.92,2.938,-23.457122,19.951156,0.264886,0.155728,642.767212,-1.08776,0.674073,452.2467,472.7544,-22.26947,-1.761834,-20.5077,,216.0838
7/5/13 0:00,2.063498,29.62,99.284874,71.68,2.976,-23.563527,18.341163,0.260233,0.175904,648.253052,-1.687338,0.336851,443.6786,469.5096,-27.85524,-2.024189,-25.831,,210.1898
7/5/13 0:30,1.700158,29.21,99.260445,73.8,2.993,-23.132851,14.638915,0.198414,0.171309,652.007324,-1.830828,0.77228,434.0931,465.5562,-34.06614,-2.603108,-31.4631,,217.9449
7/5/13 1:00,1.699737,28.71,99.251289,76.17,3,-21.838011,12.525539,0.194982,0.167432,658.973572,-1.702411,0.792549,433.0732,462.7624,-32.18423,-2.49496,-29.6892,,208.5902
7/5/13 1:30,1.870446,28.56,99.248589,77.05,3.008,-18.544753,11.651286,0.198539,0.13163,659.672546,-0.941137,1.171211,437.8182,463.0755,-27.3696,-2.112348,-25.2573,,204.1649
7/5/13 2:00,2.323606,28.68,99.231438,76.66,3.014,-20.230104,16.169504,0.272733,0.13944,658.127686,-0.847624,1.018518,442.1623,464.7674,-24.47121,-1.866142,-22.6051,,205.0005
7/5/13 2:30,2.395386,28.8,99.195473,75.71,2.998,-24.718797,20.260685,0.267167,0.159217,656.7854,-1.179267,1.015609,438.1214,464.9221,-28.99557,-2.194876,-26.8007,,204.3817
7/5/13 3:00,2.084475,28.99,99.161896,73.89,2.958,-22.370066,17.911607,0.230611,0.142877,654.419861,-1.252824,1.015032,437.6847,465.0676,-29.65072,-2.267856,-27.3829,,209.8015
7/5/13 3:30,2.1359,28.84,99.141373,74.19,2.944,-29.226508,20.99723,0.256788,0.183245,655.768494,-1.425256,0.943294,434.9955,464.0424,-31.41545,-2.36855,-29.0469,,211.5281
7/5/13 4:00,2.408089,28.89,99.14978,73.82,2.938,-26.205557,23.463574,0.292347,0.186135,656.137939,-0.708754,1.048363,445.8923,465.8108,-21.67566,-1.757117,-19.9185,,214.2259
7/5/13 4:30,2.418736,28.92,99.159172,73.99,2.95,-21.082311,19.566166,0.293444,0.14276,661.20459,-0.938179,0.482661,448.4925,466.7912,-19.71953,-1.42084,-18.2987,,216.3637
7/5/13 5:00,2.458549,28.68,99.155167,74.8,2.941,-25.032524,20.199923,0.313811,0.169363,662.246704,-1.110237,0.697331,440.9877,464.7708,-25.5906,-1.807568,-23.7831,,212.2121
7/5/13 5:30,2.450528,28.81,99.192039,73.63,2.916,-23.572958,22.126354,0.319006,0.201919,660.048645,4.847325,1.614609,447.1204,466.3051,-15.95201,3.232716,-19.1847,,217.7902
7/5/13 6:00,2.794622,29.24,99.224586,70.78,2.874,-18.057245,29.82288,0.325167,0.118224,660.467285,29.96239,5.776296,451.752,470.0531,5.884987,24.186094,-18.3011,0.196235,220.7119
7/5/13 6:30,4.001184,30.43,99.245285,64.02,2.783,-21.438614,40.871257,0.484883,-0.019226,653.973938,43.70006,7.500816,460.8591,477.2633,19.79502,36.199244,-16.4042,0.170866,230.8326
7/5/13 7:00,4.544565,30.95,99.251434,61.09,2.736,-34.634895,64.417669,0.574153,0.123571,643.077148,39.98595,5.968345,465.1733,480.3871,18.8038,34.017605,-15.2138,0.149224,237.904
7/5/13 7:30,4.689277,30.94,99.297829,60.74,2.719,-42.99544,78.81143,0.580301,0.121174,641.421143,24.69254,3.765843,467.006,479.5861,8.346557,20.926697,-12.5801,0.166393,238.9924
7/5/13 8:00,4.286793,30.77,99.342415,61.48,2.726,-35.348835,62.474275,0.492862,0.163334,640.984924,25.90155,3.523927,466.8165,479.2095,9.984641,22.377623,-12.393,0.135648,244.1732
7/5/13 8:30,3.094003,30.19,99.353561,64.83,2.781,-40.951326,46.398589,0.297606,,,25.4595,4.323794,464.0687,471.9263,13.27811,21.135706,-7.8576,0.193779,264.8163
7/5/13 9:00,1.768593,28.99,99.399277,72.63,2.906,-7.385677,30.322902,0.172163,,,37.4049,4.76446,459.2808,469.1515,22.76971,32.64044,-9.8707,0.12877,302.728
7/5/13 9:30,1.78629,27.87,,80.2,3.008,,,,,,43.26768,8.722654,455.4185,460.573,29.39045,34.545026,-5.1545,0.206332,285.7165
7/5/13 10:00,3.017519,26.25,,87.4,2.98,,,,,,53.36869,10.91906,448.9218,452.1504,39.22104,42.44963,-3.2286,0.229927,299.4672
7/5/13 10:30,3.225736,24.11,,92.4,2.776,,,,,,25.75812,3.690389,439.1791,441.7747,19.47214,22.067731,-2.5956,0.151937,313.0313
7/5/13 11:00,2.186154,23.37,,96.2,2.763,,,,,,37.17319,3.828411,437.5814,439.7238,31.20246,33.344779,-2.1424,0.101871,279.8038
7/5/13 11:30,2.504784,23.47,,95.8,2.768,,,,,,50.80663,5.94994,436.7614,441.1356,40.48246,44.85669,-4.3742,0.118639,245.3454
7/5/13 12:00,2.810045,23.36,,95.2,2.733,,,,,,32.77578,3.953502,436.0926,439.1915,25.72332,28.822278,-3.0989,0.120323,276.3307
7/5/13 12:30,2.617977,23.04,,96.3,2.711,,,,,,24.80014,2.6012,435.1731,437.6178,19.75418,22.19894,-2.4447,0.105505,240.8045
7/5/13 13:00,3.009899,22.86,,96.6,2.689,,,,,,23.95985,2.703376,433.0924,436.9622,17.38665,21.256474,-3.8698,0.114053,240.4819
7/5/13 13:30,2.26855,22.68,,96.5,2.658,,,,,,17.71157,2.037812,433.1311,435.7981,13.00674,15.673758,-2.667,0.116393,222.1149
7/5/13 14:00,2.14083,22.59,,96.9,2.655,,,,,,18.24735,1.916125,433.057,435.2403,14.1479,16.331225,-2.1833,0.104696,233.3135
7/5/13 14:30,1.712103,22.27,,97.5,2.62,,,,,,14.68346,1.249535,432.2505,433.4142,12.2703,13.433925,-1.1637,0.0847,172.2034
7/5/13 15:00,1.590367,22.35,,97.8,2.641,,,,,,37.84336,3.959253,431.4354,435.3213,29.99821,33.884107,-3.8859,0.10366,173.0042
7/5/13 15:30,2.170533,22.57,,97.9,2.68,,,,,,21.14779,2.186365,432.6117,435.9725,15.60064,18.961425,-3.3608,0.100764,193.4812
7/5/13 16:00,2.23743,22.69,,98,2.701,,,,,,11.78241,1.108775,434.0251,435.8578,8.840964,10.673635,-1.8327,0.093552,197.0939
7/5/13 16:30,2.770166,22.99,,98.1,2.753,,,,,,28.23335,3.185075,434.0789,438.2162,20.91104,25.048275,-4.1373,0.112531,229.0298
7/5/13 17:00,2.233264,23.1,,98.1,2.772,,,,,,19.153,2.214851,435.3672,438.6937,13.61168,16.938149,-3.3265,0.115956,224.4018
7/5/13 17:30,2.353329,23.06,,98,2.763,,,,,,14.00642,1.745772,434.8914,438.1487,9.003408,12.260648,-3.2573,0.122828,198.3604
7/5/13 18:00,1.374144,23.09,,98,2.766,,,,,,28.0323,3.877506,434.1494,439.2119,19.0922,24.154794,-5.0625,0.139472,185.4975
7/5/13 18:30,2.995538,23.27,99.67012,97.9,2.796,0.093827,,0.308112,,,44.63192,6.661995,425.3263,440.0492,23.24707,37.969925,-14.7229,0.149673,169.028
7/5/13 19:00,2.213314,23.26,99.734192,97.7,2.789,-7.251904,,0.252077,,,11.52768,2.098761,419.5217,438.7828,-9.83219,9.428919,-19.2611,0.196994,184.4536
