,Maximum T 2000,Maximum T 2001,Maximum T 2002,Maximum T 2003,Maximum T 2004,Maximum T 2005,Maximum T 2006,Maximum T 2007,Maximum T 2008,Maximum T 2009,Maximum T 2010,Maximum T 2011,Maximum T 2012,Maximum T 2013,Maximum T 2014,Maximum T 2015,Maximum T 2016,Mean
56,21.11111111111111,,21.666666666666668,,26.11111111111111,,,,,,,,,29.444444444444443,,,,24.583333333333336
57,25.55555555555556,25.55555555555556,28.88888888888889,,29.444444444444443,,,,,,,,,29.444444444444443,,,,27.777777777777782
58,28.33333333333333,25.55555555555556,,27.77777777777778,28.33333333333333,27.22222222222222,,,,,,,,,,,,27.44444444444444
59,27.77777777777778,20.55555555555556,,27.22222222222222,29.444444444444443,24.444444444444443,,28.33333333333333,,,,,,28.88888888888889,24.444444444444443,,,26.786492374727672
60,28.88888888888889,26.11111111111111,,25.55555555555556,,27.77777777777778,,29.444444444444443,,,29.444444444444443,,,28.88888888888889,27.22222222222222,,,27.916666666666668
61,,26.666666666666668,,26.666666666666668,,27.22222222222222,,,28.88888888888889,,29.444444444444443,,,27.77777777777778,,,,27.777777777777782
62,,19.444444444444443,,20.0,27.22222222222222,26.11111111111111,,,29.444444444444443,23.88888888888889,,,27.22222222222222,,23.88888888888889,,,25.10167029774873
63,,25.0,,21.666666666666668,27.77777777777778,18.88888888888889,29.444444444444443,,26.11111111111111,,,,23.88888888888889,29.444444444444443,26.666666666666668,19.444444444444443,26.11111111111111,25.141612200435727
64,23.88888888888889,21.666666666666668,26.11111111111111,17.77777777777778,26.11111111111111,17.77777777777778,24.444444444444443,22.22222222222222,27.77777777777778,28.33333333333333,,27.22222222222222,26.11111111111111,27.22222222222222,,16.666666666666668,23.88888888888889,23.86846405228758
65,22.22222222222222,25.0,27.77777777777778,15.0,20.55555555555556,25.0,25.55555555555556,28.33333333333333,28.88888888888889,17.77777777777778,,27.77777777777778,23.33333333333333,24.444444444444443,,17.77777777777778,28.33333333333333,23.905228758169933
66,20.55555555555556,26.666666666666668,,23.33333333333333,16.666666666666668,,23.33333333333333,27.77777777777778,27.77777777777778,16.666666666666668,,28.33333333333333,21.11111111111111,25.55555555555556,26.11111111111111,23.33333333333333,29.444444444444443,24.141612200435734
67,17.77777777777778,26.11111111111111,,23.88888888888889,21.11111111111111,,26.11111111111111,24.444444444444443,28.88888888888889,24.444444444444443,,,25.0,22.77777777777778,25.55555555555556,26.666666666666668,,24.55253896430367
68,25.0,24.444444444444443,21.666666666666668,22.22222222222222,26.666666666666668,,28.33333333333333,29.444444444444443,,27.22222222222222,25.55555555555556,,26.666666666666668,21.666666666666668,29.444444444444443,23.88888888888889,,25.66760037348272
69,27.77777777777778,27.22222222222222,23.33333333333333,20.0,29.444444444444443,,27.77777777777778,,,28.88888888888889,26.666666666666668,,29.444444444444443,27.22222222222222,28.33333333333333,,22.77777777777778,26.7420814479638
70,,27.77777777777778,28.88888888888889,26.666666666666668,,,29.444444444444443,,,,21.666666666666668,,,26.666666666666668,27.22222222222222,28.88888888888889,27.22222222222222,27.411764705882355
71,,28.88888888888889,,27.22222222222222,,,22.77777777777778,24.444444444444443,,26.666666666666668,,,,26.11111111111111,28.88888888888889,28.88888888888889,27.77777777777778,27.114379084967318
72,,,,28.88888888888889,22.77777777777778,,24.444444444444443,28.88888888888889,,24.444444444444443,28.33333333333333,,,28.33333333333333,27.77777777777778,,,27.06245461147422
73,,,,,23.88888888888889,,23.33333333333333,,,29.444444444444443,,,24.444444444444443,,24.444444444444443,,,25.111111111111107
74,21.11111111111111,,24.444444444444443,28.88888888888889,21.666666666666668,,28.33333333333333,27.77777777777778,,27.77777777777778,,25.55555555555556,26.666666666666668,,28.33333333333333,,26.666666666666668,26.27995642701525
75,20.0,,19.444444444444443,,29.444444444444443,,22.77777777777778,19.444444444444443,,27.22222222222222,,26.11111111111111,27.77777777777778,26.11111111111111,23.88888888888889,,27.22222222222222,24.71677559912854
76,28.88888888888889,29.444444444444443,25.55555555555556,25.55555555555556,,,29.444444444444443,22.22222222222222,,27.22222222222222,27.77777777777778,28.88888888888889,27.22222222222222,28.33333333333333,28.33333333333333,,26.666666666666668,27.411297852474327
77,29.444444444444443,26.11111111111111,26.666666666666668,22.22222222222222,,28.33333333333333,,26.666666666666668,,22.77777777777778,26.666666666666668,27.22222222222222,27.22222222222222,29.444444444444443,,,26.11111111111111,26.68174962292609
78,,,27.22222222222222,18.33333333333333,,25.0,,,25.0,18.88888888888889,,,23.88888888888889,,,29.444444444444443,27.22222222222222,24.807552650689907
79,,,27.77777777777778,25.0,,27.22222222222222,,,25.55555555555556,26.11111111111111,,29.444444444444443,21.11111111111111,25.55555555555556,,29.444444444444443,29.444444444444443,26.895424836601308
80,22.77777777777778,,27.77777777777778,26.11111111111111,28.33333333333333,22.77777777777778,,,25.0,28.33333333333333,,29.444444444444443,,25.55555555555556,28.33333333333333,29.444444444444443,,26.88997821350763
81,27.77777777777778,,28.33333333333333,20.55555555555556,23.88888888888889,22.22222222222222,,28.88888888888889,28.88888888888889,,,26.11111111111111,,26.666666666666668,28.33333333333333,,,26.41414141414142
82,28.88888888888889,,28.88888888888889,22.77777777777778,26.11111111111111,28.33333333333333,,,,26.11111111111111,,,,27.77777777777778,22.22222222222222,,,26.753812636165573
83,,,,25.0,,,,27.77777777777778,,29.444444444444443,,,,,26.666666666666668,,28.33333333333333,27.444444444444446
84,29.444444444444443,25.55555555555556,,,24.444444444444443,28.88888888888889,,27.77777777777778,,28.88888888888889,,,,28.33333333333333,27.77777777777778,,27.77777777777778,27.872549019607845
85,,27.77777777777778,,,29.444444444444443,,,29.444444444444443,28.88888888888889,,,,,,28.88888888888889,28.33333333333333,27.22222222222222,28.571428571428573
86,,29.444444444444443,,,29.444444444444443,,25.55555555555556,,,,,28.33333333333333,,,,27.77777777777778,27.77777777777778,28.055555555555554
87,,,,,27.22222222222222,,26.666666666666668,,,,,28.88888888888889,27.22222222222222,,,25.55555555555556,28.88888888888889,27.40740740740741
88,29.444444444444443,,,,27.22222222222222,27.77777777777778,28.33333333333333,,,29.444444444444443,,27.77777777777778,,29.444444444444443,27.22222222222222,21.11111111111111,,27.53086419753086
89,23.88888888888889,,,27.77777777777778,27.22222222222222,,,,,26.666666666666668,,,,,28.33333333333333,25.0,28.88888888888889,26.825396825396826
90,27.22222222222222,,,,26.666666666666668,28.33333333333333,,23.88888888888889,,28.88888888888889,,,,,28.33333333333333,27.77777777777778,27.22222222222222,27.578068264342775
91,26.666666666666668,,,,28.88888888888889,,28.33333333333333,27.22222222222222,28.88888888888889,,28.33333333333333,,,,,,28.88888888888889,28.17460317460317
